0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
BLP COMMERCIAL MORTGAGE TRUST,1.00,3/15/2041,"3,110,000","3,102,379","3,081,627"
BMO 2022 C1 MORTGAGE TRUST,1.00,2/15/2055,"214,000","182,728","187,525"
BPR TRUST,1.00,9/15/2038,"1,011,000","975,466","1,002,742"
BSST MORTGAGE TRUST,1.00,4/15/2036,"1,629,450","1,591,050","1,610,087"
BX TRUST,1.00,3/15/2041,"3,128,150","3,120,457","3,115,734"
BX TRUST,1.00,2/15/2041,"838,000","835,951","835,285"
BX TRUST,1.00,12/9/2040,"1,530,000","1,526,294","1,532,644"
BX TRUST,1.00,2/15/2039,"1,746,329","1,742,072","1,741,337"
BX TRUST,1.00,10/15/2036,"901,000","880,870","890,811"
BX TRUST,1.00,7/15/2029,"1,620,000","1,615,978","1,614,340"
BX TRUST,1.00,4/15/2029,"3,576,878","3,568,364","3,552,602"
BX TRUST,1.00,6/15/2027,"2,230,000","2,227,757","2,230,446"
CD COMMERCIAL MORTGAGE TRUST,2.91,8/15/2057,"520,000","439,977","460,789"
CD COMMERCIAL MORTGAGE TRUST,1.00,8/15/2051,"2,000,000","1,808,512","1,872,891"
CD COMMERCIAL MORTGAGE TRUST,3.45,2/10/2050,"32,339","31,043","31,482"
CD COMMERCIAL MORTGAGE TRUST,3.63,2/10/2050,"75,000","68,098","69,305"
CD COMMERCIAL MORTGAGE TRUST,1.00,11/10/2049,"64,000","58,661","59,629"
CFCRE COMMERCIAL MORTGAGE TRUS,3.84,12/10/2054,"325,000","304,345","309,570"
CFCRE COMMERCIAL MORTGAGE TRUS,3.57,6/15/2050,"64,000","58,913","60,303"
CHASE MORTGAGE FINANCE CORPORA,1.00,2/25/2055,"1,881,288","1,858,587","1,875,978"
CIM TRUST,1.00,8/25/2049,"982,857","833,196","873,613"
CITIGROUP COMMERCIAL MORTGAGE,3.52,9/10/2058,"57,991","56,410","57,207"
CITIGROUP COMMERCIAL MORTGAGE,3.78,9/10/2058,"125,000","118,211","120,954"
CITIGROUP COMMERCIAL MORTGAGE,2.87,8/10/2056,"520,000","446,465","462,868"
CITIGROUP COMMERCIAL MORTGAGE,2.72,2/15/2053,"693,000","580,794","604,983"
CITIGROUP COMMERCIAL MORTGAGE,1.00,6/10/2051,"1,330,000","1,213,560","1,265,558"
CITIGROUP COMMERCIAL MORTGAGE,2.90,7/10/2049,"96,000","88,333","90,600"
CITIGROUP COMMERCIAL MORTGAGE,3.33,4/15/2049,"89,000","83,288","85,153"
CITIGROUP COMMERCIAL MORTGAGE,3.14,2/10/2048,"157,000","151,077","155,264"
COLT FUNDING LLC,1.00,9/25/2068,"1,809,759","1,809,755","1,830,928"
COLT FUNDING LLC,1.00,4/25/2067,"317,472","301,292","309,576"
COMM MORTGAGE TRUST,3.51,9/10/2050,"82,000","75,039","76,761"
COMM MORTGAGE TRUST,3.77,2/10/2049,"179,000","170,342","173,466"
COMM MORTGAGE TRUST,3.36,10/10/2048,"54,866","52,140","53,468"
COMM MORTGAGE TRUST,3.63,10/10/2048,"125,000","118,909","121,129"
COMM MORTGAGE TRUST,3.76,8/10/2048,"107,000","102,308","104,468"
COMM MORTGAGE TRUST,3.71,7/10/2048,"89,000","85,207","87,189"
COMM MORTGAGE TRUST,3.50,5/10/2048,"453,000","434,081","444,445"
COMM MORTGAGE TRUST,3.18,2/10/2048,"32,000","30,677","31,576"
COMM MORTGAGE TRUST,3.38,12/10/2047,"32,725","31,840","32,491"
CREDIT SUISSE MORTGAGE TRUST,1.00,9/9/2024,"333,000","333,522","333,545"
CSAIL COMMERCIAL MORTGAGE TRUS,2.56,3/15/2053,"116,000","95,251","97,821"
CSAIL COMMERCIAL MORTGAGE TRUS,3.02,9/15/2052,"347,000","299,503","311,761"
CSAIL COMMERCIAL MORTGAGE TRUS,3.61,6/15/2052,"3,244,000","2,760,438","2,918,327"
CSAIL COMMERCIAL MORTGAGE TRUS,4.05,3/15/2052,"179,000","163,434","168,670"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,8/15/2051,"107,000","99,800","102,818"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,11/15/2050,"57,000","51,495","52,475"
CSAIL COMMERCIAL MORTGAGE TRUS,3.51,4/15/2050,"157,000","151,459","155,043"
CSAIL COMMERCIAL MORTGAGE TRUS,3.50,11/15/2049,"32,000","29,636","30,402"
