0,1,2,3,4,5
,,U.S. Treasuries and Agencies,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
TSY INFL IX N/B,2.13,2/15/2054,"7,967,856","8,059,758","7,752,164"
TSY INFL IX N/B,1.50,2/15/2053,"27,210,744","23,121,486","22,876,158"
TSY INFL IX N/B,0.13,2/15/2052,"1,351,452","814,652","767,899"
TSY INFL IX N/B,0.13,2/15/2051,"10,957,947","6,719,331","6,341,912"
TSY INFL IX N/B,0.25,2/15/2050,"10,730,896","6,914,168","6,555,697"
TSY INFL IX N/B,1.00,2/15/2049,"7,226,104","5,704,769","5,491,980"
TSY INFL IX N/B,1.00,2/15/2048,"7,628,040","6,064,201","5,842,304"
TSY INFL IX N/B,0.88,2/15/2047,"10,390,000","8,099,544","7,806,502"
TSY INFL IX N/B,1.00,2/15/2046,"8,600,345","6,947,375","6,713,308"
TSY INFL IX N/B,0.75,2/15/2045,"33,510,080","25,935,314","25,116,852"
TSY INFL IX N/B,1.38,2/15/2044,"14,796,980","13,034,941","12,684,364"
TSY INFL IX N/B,0.63,2/15/2043,"10,636,080","8,256,826","7,995,133"
TSY INFL IX N/B,0.75,2/15/2042,"13,874,400","11,178,565","10,846,692"
TSY INFL IX N/B,2.13,2/15/2041,"5,010,600","5,040,530","4,969,595"
TSY INFL IX N/B,2.13,2/15/2040,"4,206,421","4,230,308","4,165,836"
TOTAL,,,,"140,121,767","135,926,396"
