0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
BUILDERS FIRSTSOURCE INC,5.00,3/1/2030,"18,310,000","17,346,601","17,330,415"
BUNGE LTD FINANCE CORP,2.75,5/14/2031,"16,100,000","15,928,765","13,788,362"
BURFORD CAPITAL GLBL FIN,9.25,7/1/2031,"26,050,000","27,118,936","27,422,054"
BURLINGTN NORTH SANTA FE,5.50,3/15/2055,"20,000,000","19,894,226","20,108,200"
BURLINGTN NORTH SANTA FE,5.20,4/15/2054,"30,000,000","29,984,358","28,806,000"
BURLINGTN NORTH SANTA FE,4.45,1/15/2053,"28,165,000","27,341,477","23,986,722"
BURLINGTN NORTH SANTA FE,3.30,9/15/2051,"1,000,000","773,872","696,630"
BURLINGTN NORTH SANTA FE,4.70,9/1/2045,"31,506,000","32,602,784","28,215,198"
BURLINGTN NORTH SANTA FE,4.15,4/1/2045,"38,536,000","39,271,401","31,915,901"
BURLINGTN NORTH SANTA FE,4.55,9/1/2044,"9,438,000","10,293,323","8,297,890"
BURLINGTN NORTH SANTA FE,4.90,4/1/2044,"18,076,000","19,988,250","16,667,337"
BURLINGTN NORTH SANTA FE,4.45,3/15/2043,"700,000","650,176","612,759"
C+S GROUP ENTERPRISES LL,5.00,12/15/2028,"925,000","925,000","666,231"
CABLE ONE INC,4.00,11/15/2030,"29,075,000","23,698,672","21,689,950"
CADILLAC FAIRVIEW PRP TR,2.50,10/15/2031,"9,000,000","8,856,962","7,366,770"
CAESARS ENTERTAIN INC,6.50,2/15/2032,"46,606,000","46,686,326","46,833,437"
CAESARS ENTERTAIN INC,7.00,2/15/2030,"82,873,000","83,422,467","84,682,118"
CAESARS ENTERTAIN INC,4.63,10/15/2029,"44,941,000","40,780,858","41,189,325"
CAESARS ENTERTAIN INC,8.13,7/1/2027,"57,415,000","58,167,279","58,587,988"
CALDERYS FINANCING LLC,11.25,6/1/2028,"700,000","708,454","741,328"
CALIFORNIA RESOURCES CRP,8.25,6/15/2029,"9,550,000","9,550,191","9,746,730"
CALIFORNIA RESOURCES CRP,7.13,2/1/2026,"12,985,000","13,067,229","13,014,086"
CALPINE CORP,3.75,3/1/2031,"27,760,000","23,830,889","24,552,610"
CALPINE CORP,5.00,2/1/2031,"41,990,000","37,432,689","39,175,830"
CALPINE CORP,4.63,2/1/2029,"19,235,000","17,459,434","17,952,410"
CALPINE CORP,5.13,3/15/2028,"38,935,000","36,456,230","37,447,683"
CALPINE CORP,4.50,2/15/2028,"45,993,000","43,622,093","43,742,563"
CAMDEN PROPERTY TRUST,4.90,1/15/2034,"15,000,000","14,786,478","14,343,000"
CAMELOT FINANCE SA,4.50,11/1/2026,"22,866,000","22,141,584","22,104,334"
CAMELOT RETURN MERGER SU,8.75,8/1/2028,"12,400,000","12,205,935","12,162,788"
CAMPBELL SOUP CO,4.80,3/15/2048,"10,388,000","10,839,749","9,062,803"
CAMPBELL SOUP CO,5.40,3/21/2034,"26,000,000","25,921,333","25,842,960"
CANADIAN IMPERIAL BANK,6.09,10/3/2033,"10,000,000","10,000,000","10,356,300"
CANADIAN NATL RAILWAY,4.40,8/5/2052,"23,000,000","22,704,551","19,755,850"
CANADIAN NATL RAILWAY,3.85,8/5/2032,"19,000,000","18,903,423","17,533,580"
CANADIAN NATL RESOURCES,4.95,6/1/2047,"4,047,000","3,601,993","3,518,138"
CANADIAN NATL RESOURCES,6.75,2/1/2039,"16,600,000","17,696,348","17,597,826"
CANADIAN NATL RESOURCES,6.25,3/15/2038,"8,900,000","9,266,955","9,120,186"
CANADIAN PACIFIC RAILWAY,3.10,12/2/2051,"56,500,000","53,526,746","37,542,555"
CANADIAN PACIFIC RAILWAY,3.50,5/1/2050,"5,939,000","4,638,293","4,279,525"
CANADIAN PACIFIC RAILWAY,4.70,5/1/2048,"14,900,000","14,225,625","12,918,449"
CANADIAN PACIFIC RAILWAY,4.30,5/15/2043,"12,100,000","10,783,990","10,313,435"
CAPITAL ONE FINANCIAL CO,1.00,6/8/2034,"42,000,000","41,563,219","43,127,280"
CAPITAL ONE FINANCIAL CO,1.00,10/30/2031,"15,000,000","15,000,000","16,498,950"
CAPSTONE BORROWER INC,8.00,6/15/2030,"2,900,000","2,945,190","2,997,585"
CARGO AIRCRAFT MANAGEMEN,4.75,2/1/2028,"28,550,000","26,134,180","26,477,270"
CARLISLE COS INC,2.20,3/1/2032,"15,000,000","14,947,045","12,074,100"
CARNELIAN POINT HOLDINGS LP,1.00,6/30/2028,"119,337","825,246","1,193,370"
CARNIVAL CORP,10.50,6/1/2030,"12,400,000","12,925,495","13,465,036"
CARNIVAL CORP,7.00,8/15/2029,"200,000","200,425","207,326"
CARNIVAL CORP,6.00,5/1/2029,"73,373,000","69,002,771","72,469,045"
CARNIVAL CORP,4.00,8/1/2028,"66,690,000","61,476,436","62,550,552"
CARNIVAL CORP,6.65,1/15/2028,"1,500,000","1,466,705","1,505,520"
