0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
INDIANA UNIV HEALTH INC,2.85,11/1/2051,"185,000","116,074","121,501"
INDIANA UNIV HEALTH INC,3.97,11/1/2048,"49,000","39,070","39,995"
INEOS FINANCE PLC,7.50,4/15/2029,"425,000","425,000","429,722"
INGERSOLL RAND INC,5.70,6/15/2054,"55,000","54,776","55,382"
INKIA ENERGY LTD,5.88,11/9/2027,"600,000","580,923","597,642"
INOVA HEALTH SYSTEMS FOU,4.07,5/15/2052,"199,000","163,015","165,078"
INTEL CORP,5.90,2/10/2063,"1,035,000","1,011,780","1,034,514"
INTEL CORP,3.05,8/12/2051,"92,000","61,358","58,354"
INTEL CORP,3.25,11/15/2049,"1,984,000","1,391,332","1,330,371"
INTEL CORP,2.80,8/12/2041,"882,000","639,123","610,467"
INTELSAT JACKSON HLDG,6.50,3/15/2030,"900,000","832,095","839,520"
INTERCONTINENTALEXCHANGE,5.20,6/15/2062,"347,000","320,991","323,172"
INTERCONTINENTALEXCHANGE,3.00,9/15/2060,"928,000","566,637","555,018"
INTERCONTINENTALEXCHANGE,4.95,6/15/2052,"733,000","674,886","667,609"
INTERCONTINENTALEXCHANGE,3.00,6/15/2050,"1,000,000","658,695","649,200"
INTERCONTINENTALEXCHANGE,4.25,9/21/2048,"173,000","142,670","141,666"
INTERCONTINENTALEXCHANGE,2.65,9/15/2040,"2,419,000","1,680,268","1,678,351"
INTERCORP PERU LTD,3.88,8/15/2029,"1,800,000","1,569,209","1,599,912"
INTERFACE INC,5.50,12/1/2028,"362,000","330,521","342,383"
INTERNATIONAL GAME TECH,4.13,4/15/2026,"203,000","195,310","197,543"
INTERNATIONAL PAPER CO,6.00,11/15/2041,"133,000","129,677","133,407"
INTERPUBLIC GROUP COS,5.40,10/1/2048,"87,000","77,583","80,446"
INTERPUBLIC GROUP COS,3.38,3/1/2041,"464,000","326,563","339,602"
INTERSTATE POWER + LIGHT,3.10,11/30/2051,"347,000","216,275","220,158"
INTERSTATE POWER + LIGHT,3.70,9/15/2046,"44,000","31,500","32,299"
INTERSTATE POWER + LIGHT,6.25,7/15/2039,"21,000","21,243","21,798"
INTESA SANPAOLO SPA,1.00,6/1/2042,"3,032,000","2,169,406","2,270,877"
INTESA SANPAOLO SPA,1.00,6/1/2032,"946,000","734,129","803,674"
INTESA SANPAOLO SPA,5.71,1/15/2026,"1,858,000","1,813,971","1,840,962"
INTUIT INC,5.50,9/15/2053,"2,540,000","2,616,941","2,550,262"
IQVIA INC,6.50,5/15/2030,"697,000","699,276","707,643"
IRON MOUNTAIN INC,5.63,7/15/2032,"1,460,000","1,303,764","1,382,197"
IRON MOUNTAIN INC,4.50,2/15/2031,"323,000","280,576","291,259"
IRON MOUNTAIN INC,5.25,7/15/2030,"221,000","200,766","209,981"
IRON MOUNTAIN INC,7.00,2/15/2029,"619,000","615,224","630,408"
IRON MOUNTAIN INFO MGMT,5.00,7/15/2032,"415,000","357,417","379,331"
ITHACA ENERGY NORTH,9.00,7/15/2026,"1,771,000","1,770,481","1,793,102"
ITT HOLDINGS LLC,6.50,8/1/2029,"348,000","316,135","315,636"
JACKSON FINANCIAL INC,4.00,11/23/2051,"2,240,000","1,548,847","1,560,048"
JACOBS ENTERTAINMENT INC,6.75,2/15/2029,"173,000","159,190","160,952"
JAGUAR LAND ROVER AUTOMO,5.88,1/15/2028,"1,400,000","1,305,897","1,372,896"
JAZZ SECURITIES DAC,4.38,1/15/2029,"210,000","189,153","194,786"
JB POINDEXTER + CO INC,8.75,12/15/2031,"520,000","520,000","539,204"
JBS USA HOLD/FOOD/LUX CO,6.50,12/1/2052,"3,500,000","3,508,136","3,479,420"
JBS USA HOLD/FOOD/LUX CO,4.38,2/2/2052,"4,890,000","3,710,549","3,623,099"
JBS USA HOLD/FOOD/LUX CO,6.75,3/15/2034,"3,361,000","3,486,875","3,555,064"
JOHNS HOPKINS HEALTH SYS,3.84,5/15/2046,"387,000","306,320","313,818"
JOHNS HOPKINS UNIVERSITY,2.81,1/1/2060,"114,000","72,104","71,988"
JOHNS HOPKINS UNIVERSITY,4.08,7/1/2053,"35,000","29,336","29,594"
JOHNSON + JOHNSON,2.45,9/1/2060,"347,000","207,974","196,090"
JOHNSON + JOHNSON,4.50,9/1/2040,"45,000","42,281","42,296"
JOHNSON + JOHNSON,3.40,1/15/2038,"802,000","674,620","673,327"
JOHNSON + JOHNSON,3.55,3/1/2036,"49,000","42,961","42,891"
