0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL AL6127,1.00,12/1/2044,"510,809","527,750","521,069"
FNMA POOL AL6214,1.00,9/1/2042,"7,656,456","8,100,029","7,428,571"
FNMA POOL AL6274,1.00,9/1/2044,"15,328,120","16,948,452","15,217,242"
FNMA POOL AL6818,1.00,8/1/2044,"20,949","23,012","20,347"
FNMA POOL AL6949,1.00,6/1/2044,"4,510,799","4,778,770","4,381,178"
FNMA POOL AL7318,1.00,1/1/2043,"6,313,166","6,680,788","6,131,753"
FNMA POOL AL7363,1.00,10/1/2041,"1,302,777","1,377,138","1,265,341"
FNMA POOL AL7364,1.00,9/1/2043,"1,111,439","1,176,790","1,080,142"
FNMA POOL AL7767,1.00,6/1/2044,"111,098","121,859","107,791"
FNMA POOL AL8206,1.00,1/1/2043,"20,734","22,756","20,138"
FNMA POOL AL8383,1.00,10/1/2045,"20,510","22,556","19,921"
FNMA POOL AL8516,1.00,6/1/2042,"9,910,983","10,754,140","9,333,134"
FNMA POOL AL8839,1.00,3/1/2043,"1,544,558","1,512,929","1,498,586"
FNMA POOL AL9128,1.00,2/1/2046,"22,964","25,254","22,280"
FNMA POOL AL9246,1.00,8/1/2044,"3,155,533","3,465,156","3,064,857"
FNMA POOL AL9405,1.00,6/1/2044,"2,592,271","2,784,090","2,368,639"
FNMA POOL AL9565,1.00,9/1/2046,"32,742","36,056","29,878"
FNMA POOL AL9635,1.00,12/1/2045,"17,240","18,976","15,732"
FNMA POOL AL9725,1.00,1/1/2047,"66,985","73,751","61,024"
FNMA POOL AL9774,1.00,1/1/2047,"17,993","19,811","16,392"
FNMA POOL AL9949,1.00,2/1/2047,"2,247,775","2,401,097","2,030,007"
FNMA POOL AO1748,4.00,5/1/2042,"3,133,084","3,401,049","2,946,974"
FNMA POOL AO2102,4.50,5/1/2042,"325,717","346,771","315,441"
FNMA POOL AO2106,4.50,5/1/2042,"229,436","249,033","222,208"
FNMA POOL AO4143,4.00,6/1/2042,"6,135","6,579","5,771"
FNMA POOL AO5257,4.50,6/1/2042,"246,085","264,325","238,333"
FNMA POOL AO6731,4.00,6/1/2042,"387,519","416,617","364,530"
FNMA POOL AO8629,3.50,7/1/2042,"5,710,394","5,910,564","5,216,294"
FNMA POOL AO8647,4.00,7/1/2042,"421,528","453,312","396,521"
FNMA POOL AO8954,4.00,7/1/2042,"108,694","118,068","102,248"
FNMA POOL AO9369,4.00,7/1/2042,"1,501,998","1,626,798","1,412,931"
FNMA POOL AP0005,1.00,7/1/2042,"1,844,326","1,901,456","1,895,461"
FNMA POOL AP3683,4.00,10/1/2042,"1,666,070","1,745,986","1,567,232"
FNMA POOL AP6021,3.00,4/1/2043,"23,408","24,763","20,741"
FNMA POOL AP9889,3.50,10/1/2042,"3,136","3,346","2,864"
FNMA POOL AQ4601,4.00,12/1/2042,"2,526,247","2,606,707","2,376,379"
FNMA POOL AQ5034,3.00,12/1/2042,"26,281","27,799","23,317"
FNMA POOL AQ5175,3.00,12/1/2042,"409,705","433,363","363,494"
FNMA POOL AQ6654,3.50,1/1/2043,"8,875","9,303","8,107"
FNMA POOL AQ7192,3.00,7/1/2043,"204,314","216,169","181,031"
FNMA POOL AQ8254,3.50,12/1/2042,"622,902","666,742","569,047"
FNMA POOL AQ8429,3.50,12/1/2042,"3,684,365","3,939,023","3,365,822"
FNMA POOL AR2462,3.00,1/1/2043,"70,621","74,702","62,656"
FNMA POOL AR4865,3.00,1/1/2043,"66,172","69,996","58,709"
FNMA POOL AR4878,3.50,1/1/2043,"429,158","445,603","392,188"
FNMA POOL AR4943,3.00,1/1/2043,"69,426","73,438","61,595"
FNMA POOL AR6707,2.00,2/1/2028,"126,749","129,535","120,615"
FNMA POOL AR7032,3.50,2/1/2043,"391,454","420,220","357,601"
FNMA POOL AR8316,3.00,5/1/2043,"1,955,632","2,068,951","1,732,775"
