0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
NSTAR ELECTRIC CO,4.55,6/1/2052,"13,000,000","13,023,990","10,927,410"
NSTAR ELECTRIC CO,3.10,6/1/2051,"2,000,000","2,078,024","1,317,420"
NSTAR ELECTRIC CO,4.40,3/1/2044,"13,208,000","15,078,274","11,187,308"
NSTAR ELECTRIC CO,5.40,6/1/2034,"3,000,000","3,029,202","3,002,820"
NUCOR CORP,3.13,4/1/2032,"1,000,000","871,156","865,460"
NUSTAR LOGISTICS LP,6.38,10/1/2030,"22,671,000","21,995,828","23,074,544"
NUSTAR LOGISTICS LP,5.63,4/28/2027,"30,260,000","29,609,349","30,018,828"
NUSTAR LOGISTICS LP,6.00,6/1/2026,"20,450,000","20,423,766","20,411,759"
NUSTAR LOGISTICS LP,5.75,10/1/2025,"22,504,000","22,494,837","22,374,152"
NUTRIEN LTD,5.80,3/27/2053,"5,000,000","4,969,684","4,930,650"
NUTRIEN LTD,3.95,5/13/2050,"16,286,000","16,438,170","12,231,600"
NUTRIEN LTD,5.00,4/1/2049,"7,537,000","8,730,683","6,635,273"
NUTRIEN LTD,4.90,6/1/2043,"3,630,000","4,220,964","3,232,769"
NUTRIEN LTD,4.13,3/15/2035,"9,850,000","10,270,298","8,790,140"
NUTRIEN LTD,5.40,6/21/2034,"10,000,000","9,965,794","9,857,300"
NVENT FINANCE SARL,2.75,11/15/2031,"13,000,000","12,968,392","10,710,570"
NVIDIA CORP,3.50,4/1/2040,"5,500,000","5,739,329","4,551,140"
NXP BV/NXP FDG/NXP USA,3.25,5/11/2041,"47,500,000","45,918,601","34,657,900"
NXP BV/NXP FDG/NXP USA,5.00,1/15/2033,"7,000,000","6,821,479","6,828,640"
NXP BV/NXP FDG/NXP USA,2.65,2/15/2032,"23,000,000","22,300,191","19,121,970"
OCCIDENTAL PETROLEUM COR,6.45,9/15/2036,"36,200,000","37,536,416","37,768,184"
OHIO POWER COMPANY,2.90,10/1/2051,"36,000,000","31,956,196","21,977,640"
OI EUROPEAN GROUP BV,4.75,2/15/2030,"1,025,000","987,707","936,748"
OLD REPUBLIC INTL CORP,5.75,3/28/2034,"10,000,000","9,993,377","9,937,400"
OLYMPUS WTR US HLDG CORP,7.25,6/15/2031,"26,834,000","26,825,295","26,729,616"
OLYMPUS WTR US HLDG CORP,6.25,10/1/2029,"6,670,000","6,085,139","6,075,436"
OLYMPUS WTR US HLDG CORP,9.75,11/15/2028,"56,070,000","55,955,498","59,397,194"
OLYMPUS WTR US HLDG CORP,4.25,10/1/2028,"48,244,000","42,611,313","43,847,524"
OLYMPUS WTR US HLDG CORP,7.13,10/1/2027,"11,081,000","10,994,743","11,128,870"
OMNICOM GROUP INC,2.60,8/1/2031,"18,500,000","18,177,301","15,590,135"
ON SEMICONDUCTOR CORP,3.88,9/1/2028,"20,400,000","19,115,929","18,801,660"
ONCOR ELECTRIC DELIVERY,4.95,9/15/2052,"8,000,000","7,951,895","7,236,720"
ONCOR ELECTRIC DELIVERY,4.60,6/1/2052,"15,000,000","14,874,094","12,752,550"
ONCOR ELECTRIC DELIVERY,2.70,11/15/2051,"20,500,000","19,662,844","12,246,085"
ONCOR ELECTRIC DELIVERY,3.70,5/15/2050,"17,900,000","17,854,694","13,209,663"
ONCOR ELECTRIC DELIVERY,3.80,6/1/2049,"21,122,000","21,504,101","16,027,585"
ONCOR ELECTRIC DELIVERY,3.75,4/1/2045,"42,232,000","41,002,285","32,739,936"
ONCOR ELECTRIC DELIVERY,7.50,9/1/2038,"17,500,000","18,685,970","20,862,975"
ONCOR ELECTRIC DELIVERY,5.65,11/15/2033,"12,000,000","11,980,440","12,309,840"
ONCOR ELECTRIC DELIVERY,4.55,9/15/2032,"25,000,000","24,980,136","23,948,500"
ONCOR ELECTRIC DELIVERY,7.00,5/1/2032,"21,480,000","22,834,135","23,911,751"
ONE GAS INC,4.50,11/1/2048,"11,150,000","11,508,368","9,345,819"
ONEMAIN FINANCE CORP,7.50,5/15/2031,"34,272,000","34,283,360","34,695,259"
ONEMAIN FINANCE CORP,4.00,9/15/2030,"28,485,000","23,495,650","24,442,979"
ONEMAIN FINANCE CORP,7.88,3/15/2030,"5,750,000","5,755,456","5,926,813"
ONEMAIN FINANCE CORP,5.38,11/15/2029,"4,393,000","4,077,383","4,120,458"
ONEMAIN FINANCE CORP,9.00,1/15/2029,"23,607,000","23,764,147","24,896,650"
ONEMAIN FINANCE CORP,6.63,1/15/2028,"26,644,000","25,826,609","26,746,579"
ONEMAIN FINANCE CORP,3.50,1/15/2027,"17,360,000","15,661,038","16,263,369"
ONEMAIN FINANCE CORP,7.13,3/15/2026,"53,410,000","53,220,281","54,222,366"
ONEOK INC,6.63,9/1/2053,"29,500,000","30,847,208","31,500,985"
ONEOK INC,3.95,3/1/2050,"2,000,000","1,509,492","1,458,100"
ONEOK INC,5.20,7/15/2048,"3,000,000","2,561,344","2,659,530"
