0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FED HM LN PC POOL SD0870,2.00,2/1/2052,"61,860,280","60,374,137","48,843,617"
FED HM LN PC POOL SD1903,6.00,11/1/2052,"19,789,827","20,054,478","19,909,770"
FED HM LN PC POOL SD2734,3.00,4/1/2053,"12,574,159","10,358,086","10,693,935"
FED HM LN PC POOL SD3430,6.50,6/1/2053,"38,824,593","39,067,990","40,225,567"
FED HM LN PC POOL SD3524,3.00,9/1/2050,"12,669,704","10,427,110","10,905,041"
FED HM LN PC POOL SD3576,3.00,1/1/2052,"74,806,777","64,580,235","64,381,016"
FED HM LN PC POOL SD3607,2.00,3/1/2052,"8,885,169","6,752,697","7,094,856"
FED HM LN PC POOL SD3741,6.50,9/1/2053,"47,734,214","48,287,402","49,222,831"
FED HM LN PC POOL SD4032,6.50,10/1/2053,"28,434,476","28,525,802","29,447,748"
FED HM LN PC POOL SD4118,7.00,9/1/2053,"20,156,715","21,359,993","21,325,356"
FED HM LN PC POOL SD4228,2.00,3/1/2052,"5,600,100","4,379,573","4,482,224"
FED HM LN PC POOL SD4408,7.00,12/1/2053,"26,751,904","27,859,775","27,945,287"
FED HM LN PC POOL SD4606,2.50,4/1/2052,"9,195,373","7,720,009","7,699,943"
FED HM LN PC POOL SD4616,6.50,1/1/2054,"79,702,548","82,973,000","82,458,363"
FED HM LN PC POOL SD4617,6.50,1/1/2054,"99,369,879","103,058,596","102,805,717"
FED HM LN PC POOL SD4640,7.00,1/1/2054,"25,585,171","26,891,076","26,849,924"
FED HM LN PC POOL SD4680,1.50,10/1/2051,"41,794,227","31,222,732","31,209,967"
FED HM LN PC POOL SD4688,6.50,2/1/2054,"68,343,790","71,285,318","70,948,013"
FED HM LN PC POOL SD4757,7.00,1/1/2054,"85,041,855","88,987,912","89,033,939"
FED HM LN PC POOL SD4760,7.00,1/1/2054,"39,785,885","41,941,228","41,752,623"
FED HM LN PC POOL SD4808,7.00,1/1/2054,"14,040,912","14,759,309","14,734,998"
FED HM LN PC POOL SD4920,7.00,2/1/2054,"20,865,336","22,250,325","22,110,109"
FED HM LN PC POOL SD4921,7.00,1/1/2054,"13,320,312","14,146,621","14,068,791"
FED HM LN PC POOL SD4981,7.00,2/1/2054,"41,966,853","44,344,273","44,072,248"
FED HM LN PC POOL SD5021,7.00,2/1/2054,"8,589,238","8,933,929","8,993,601"
FED HM LN PC POOL SD5026,7.00,2/1/2054,"11,855,238","12,535,781","12,510,250"
FED HM LN PC POOL SD5099,2.50,3/1/2052,"92,508,304","74,211,004","76,578,288"
FED HM LN PC POOL SD5282,6.50,11/1/2053,"38,266,278","39,725,180","39,579,831"
FED HM LN PC POOL SD5284,2.50,3/1/2052,"9,781,971","7,874,565","8,138,594"
FED HM LN PC POOL SD5408,6.50,5/1/2054,"45,497,165","47,107,354","47,115,148"
FED HM LN PC POOL SD5411,7.00,5/1/2054,"14,680,548","15,411,246","15,357,983"
FED HM LN PC POOL SD7502,3.50,7/1/2049,"62,240,645","64,840,346","55,904,736"
FED HM LN PC POOL SD7503,3.50,8/1/2049,"102,708,645","106,141,712","92,410,686"
FED HM LN PC POOL SD7504,3.50,8/1/2049,"212,597,541","218,934,622","190,641,561"
FED HM LN PC POOL SD7515,3.00,5/1/2050,"54,409,400","58,323,234","47,645,579"
FED HM LN PC POOL SD7537,2.00,3/1/2051,"376,602,498","380,280,672","298,619,148"
FED HM LN PC POOL SD7550,3.00,2/1/2052,"193,617,604","164,354,239","167,946,285"
FED HM LN PC POOL SD8005,3.50,8/1/2049,"200,449","204,630","179,547"
FED HM LN PC POOL SD8016,3.00,10/1/2049,"18,637","19,423","16,079"
FED HM LN PC POOL SD8030,3.00,12/1/2049,"265,634","272,596","229,180"
FED HM LN PC POOL SD8104,1.50,11/1/2050,"151,786,832","115,817,202","113,446,084"
FED HM LN PC POOL SD8112,1.50,12/1/2050,"110,370,604","78,946,405","82,482,876"
FED HM LN PC POOL SD8145,1.50,5/1/2051,"4,337,356","3,240,397","3,238,598"
FED HM LN PC POOL SD8275,4.50,12/1/2052,"300,513,988","289,446,255","283,399,644"
FED HM LN PC POOL SD8349,5.50,8/1/2053,"17,749,617","17,670,441","17,500,694"
FED HM LN PC POOL SI2059,2.00,9/1/2050,"70,658,640","55,863,725","55,799,835"
FED HM LN PC POOL SI2060,2.00,9/1/2050,"69,626,801","56,107,797","55,000,777"
FED HM LN PC POOL SI2069,2.50,11/1/2050,"87,671,902","74,745,537","72,345,847"
FED HM LN PC POOL SI2072,2.00,9/1/2050,"45,403,704","35,565,037","35,992,977"
