0,1,2,3
,CalPERS 2023-2024 Annual Investment Report,,
,Derivatives,,
Security Name,Par Value,Book Value,Market Value
BCP79BD29 TRS USD R V 12MFEDL,"193,910,000","193,910,000","193,910,000"
BCP79BD52 TRS USD P E,"(2,520,000)","(460,101,600)","(498,657,600)"
BCP79BD52 TRS USD R V 12MFEDL,"460,101,600","460,101,600","460,101,600"
BCP79BD86 TRS USD P E,"(509,000)","(75,530,510)","(77,179,670)"
BCP79BD86 TRS USD R V 12MFEDL,"75,530,510","75,530,510","75,530,510"
BCP79BDB9 TRS USD P E,"(289,000)","(229,460,220)","(238,283,390)"
BCP79BDB9 TRS USD R V 12MFEDL,"229,460,220","229,460,220","229,460,220"
BCP79BDE3 TRS USD P E,"(546,000)","(91,771,680)","(90,051,780)"
BCP79BDE3 TRS USD R V 12MFEDL,"91,771,680","91,771,680","91,771,680"
BCP79BDH6 TRS USD P E,"(2,000,000)","(94,560,000)","(95,020,000)"
BCP79BDH6 TRS USD R V 12MFEDL,"94,560,000","94,560,000","94,560,000"
BCP79BDL7 TRS USD P E,"(588,000)","(81,496,800)","(80,467,800)"
BCP79BDL7 TRS USD R V 12MFEDL,"81,496,800","81,496,800","81,496,800"
BCP79BDP8 TRS USD P E,"(453,000)","(62,061,000)","(53,793,750)"
BCP79BDP8 TRS USD R V 12MFEDL,"62,061,000","62,061,000","62,061,000"
BCP79BDS2 TRS USD P E,"(381,000)","(87,016,590)","(83,995,260)"
BCP79BDS2 TRS USD R V 12MFEDL,"87,016,590","87,016,590","87,016,590"
BCP79BDV5 TRS USD P E,"(588,000)","(187,072,200)","(183,720,600)"
BCP79BDV5 TRS USD R V 12MFEDL,"187,072,200","187,072,200","187,072,200"
BCP79BDY9 TRS USD P E,"(715,000)","(164,335,600)","(168,732,850)"
BCP79BDY9 TRS USD R V 12MFEDL,"164,335,600","164,335,600","164,335,600"
BCP79JUW7 TRS USD P V 12MFEDL,"(2,642,509)","(2,642,509)","(2,642,509)"
BCP79JUW7 TRS USD R E,"473,000","2,642,509","2,573,191"
BCP79JUZ0 TRS USD P V 12MFEDL,"(997,262)","(997,262)","(997,262)"
BCP79JUZ0 TRS USD R E,"167,500","997,262","980,098"
BCP79MNU2 TRS USD P E,"(1,000,000)","(186,860,000)","(183,420,000)"
BCP79MNU2 TRS USD R V 12MFEDL,"186,860,000","186,860,000","186,860,000"
BCP79MNX6 TRS USD P E,"(421,000)","(83,850,570)","(85,151,460)"
BCP79MNX6 TRS USD R V 12MFEDL,"83,850,570","83,850,570","83,850,570"
BCP79MP06 TRS USD P E,"(100,000)","(158,666,000)","(160,553,000)"
BCP79MP06 TRS USD R V 12MFEDL,"158,666,000","158,666,000","158,666,000"
BCP79MP30 TRS USD P E,"(984,000)","(182,443,440)","(179,235,600)"
BCP79MP30 TRS USD R V 12MFEDL,"182,443,440","182,443,440","182,443,440"
BCP79MP63 TRS USD P E,"(442,000)","(74,693,580)","(75,811,840)"
BCP79MP63 TRS USD R V 12MFEDL,"74,693,580","74,693,580","74,693,580"
BWU0205W0 IRS USD P F  3.75000,"(71,500,000)","(71,500,000)","(70,469,121)"
BWU0205W0 IRS USD R V 12MSOFR,"71,500,000","71,440,279","71,500,000"
BWU0206W9 IRS USD P F  3.50000,"(42,240,000)","(42,240,000)","(40,699,928)"
BWU0206W9 IRS USD R V 12MSOFR,"42,240,000","43,942,829","42,240,000"
BWU025U43 IRS USD P F  3.50000,"(25,800,000)","(25,800,000)","(25,110,403)"
BWU025U43 IRS USD R V 12MSOFR,"25,800,000","26,085,206","25,800,000"
E-MINI RUSS 2000  SEP24,"132,900",0,0
