0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
PUGET SOUND ENERGY INC,5.64,4/15/2041,"20,000","19,238","19,613"
PUGET SOUND ENERGY INC,5.80,3/15/2040,"35,000","34,058","34,971"
PUGET SOUND ENERGY INC,5.76,10/1/2039,"24,000","23,320","24,143"
PUGET SOUND ENERGY INC,6.27,3/15/2037,"262,000","266,987","278,886"
PULTEGROUP INC,6.00,2/15/2035,"100,000","99,190","102,775"
QATAR ENERGY,3.30,7/12/2051,"650,000","455,830","455,000"
QATAR ENERGY,3.13,7/12/2041,"750,000","556,645","559,018"
QATAR ENERGY,2.25,7/12/2031,"540,000","451,731","450,976"
QATAR ENERGY,1.38,9/12/2026,"900,000","834,245","828,590"
QAZAQGAZ NC JSC,4.38,9/26/2027,"550,000","512,715","514,999"
QUANTA SERVICES INC,3.05,10/1/2041,"896,000","609,618","630,148"
QVC INC,4.38,9/1/2028,"469,000","362,068","342,154"
QVC INC,4.75,2/15/2027,"543,000","463,132","458,558"
RADY CHILDREN HOSP/SD CA,3.15,8/15/2051,"248,000","166,844","173,243"
RAISING CANE S RESTAURAN,9.38,5/1/2029,"165,000","165,000","178,330"
RAIZEN FUELS FINANCE,6.95,3/5/2054,"605,000","595,957","611,915"
RAIZEN FUELS FINANCE,6.45,3/5/2034,"2,106,000","2,119,232","2,137,885"
RAKUTEN GROUP INC,9.75,4/15/2029,"1,055,000","1,060,704","1,090,248"
RAKUTEN GROUP INC,11.25,2/15/2027,"986,000","1,024,504","1,056,085"
RAND PARENT LLC,8.50,2/15/2030,"156,000","150,113","157,788"
RANGE RESOURCES CORP,4.75,2/15/2030,"223,000","204,142","209,145"
RANGE RESOURCES CORP,4.88,5/15/2025,"244,000","240,499","242,507"
RAYMOND JAMES FINANCIAL,3.75,4/1/2051,"4,244,000","3,210,619","3,123,542"
RAYMOND JAMES FINANCIAL,4.95,7/15/2046,"1,000,000","858,005","899,370"
REALTY INCOME CORP,5.13,2/15/2034,"41,000","40,034","39,788"
REGENERON PHARMACEUTICAL,2.80,9/15/2050,"3,850,000","2,378,504","2,359,935"
REPUBLIC SERVICES INC,6.20,3/1/2040,"145,000","159,344","153,844"
REPUBLIC SERVICES INC,5.00,4/1/2034,"144,000","139,935","140,959"
RESORTS WORLD/RWLV CAP,8.45,7/27/2030,"850,000","853,506","899,955"
REWORLD HOLDING CORP,5.00,9/1/2030,"335,000","288,425","302,301"
RINGCENTRAL INC,8.50,8/15/2030,"227,000","233,797","237,018"
RIO TINTO ALCAN INC,5.75,6/1/2035,"50,000","49,864","52,071"
RIO TINTO ALCAN INC,6.13,12/15/2033,"100,000","103,949","105,973"
RIO TINTO FIN USA LTD,2.75,11/2/2051,"866,000","551,272","536,548"
RIO TINTO FIN USA LTD,5.20,11/2/2040,"100,000","96,558","96,759"
RIO TINTO FIN USA PLC,5.13,3/9/2053,"650,000","610,881","611,689"
RIO TINTO FIN USA PLC,4.13,8/21/2042,"45,000","37,865","38,098"
RIO TINTO FIN USA PLC,4.75,3/22/2042,"27,000","24,551","24,955"
RITHM CAPITAL CORP,8.00,4/1/2029,"930,000","913,778","903,886"
RITHM CAPITAL CORP,6.25,10/15/2025,"240,000","235,934","238,262"
RLJ LODGING TRUST LP,4.00,9/15/2029,"3,648,000","3,266,230","3,228,480"
RLJ LODGING TRUST LP,3.75,7/1/2026,"1,964,000","1,882,539","1,866,841"
ROBLOX CORP,3.88,5/1/2030,"3,520,000","3,093,963","3,129,315"
ROCKEFELLER FOUNDATION,2.49,10/1/2050,"100,000","62,003","61,999"
ROCKETMTGE CO ISSUER INC,4.00,10/15/2033,"214,000","172,814","180,368"
ROCKETMTGE CO ISSUER INC,3.88,3/1/2031,"5,210,000","4,535,870","4,540,307"
ROCKIES EXPRESS PIPELINE,4.80,5/15/2030,"424,000","377,948","391,208"
ROGERS COMMUNICATIONS IN,3.70,11/15/2049,"1,867,000","1,367,568","1,319,260"
ROGERS COMMUNICATIONS IN,5.00,3/15/2044,"1,121,000","1,021,810","1,001,244"
ROGERS COMMUNICATIONS IN,5.30,2/15/2034,"90,000","89,238","88,295"
ROLLS ROYCE PLC,5.75,10/15/2027,"2,272,000","2,221,047","2,287,313"
ROLLS ROYCE PLC,3.63,10/14/2025,"626,000","604,880","607,802"
ROYAL CARIBBEAN CRUISES,6.25,3/15/2032,"166,000","166,000","167,253"
