0,1,2,3
,Domestic Equity,,
Security Name,Shares,Book Value,Market Value
INTL BUSINESS MACHINES CORP,"5,308,688","689,364,736","918,137,590"
INTL FLAVORS + FRAGRANCES,"451,707","44,887,620","43,007,039"
INTRA CELLULAR THERAPIES INC,"166,516","9,867,685","11,404,685"
INTUIT INC,"714,136","271,276,988","469,337,356"
INTUITIVE SURGICAL INC,"621,737","110,207,653","276,579,745"
INVESCO LTD,"601,788","11,920,150","9,002,802"
IONIS PHARMACEUTICALS INC,"196,484","8,673,599","9,364,446"
IPG PHOTONICS CORP,"57,210","6,780,443","4,827,954"
IQVIA HOLDINGS INC,"347,101","53,583,741","73,391,099"
IRHYTHM TECHNOLOGIES INC,"44,235","6,382,592","4,761,456"
IRIDIUM COMMUNICATIONS INC,"209,049","5,558,319","5,564,897"
ISHARES MSCI INDIA ETF,"4,580,300","236,664,101","255,489,134"
ITRON INC,"79,202","5,428,367","7,837,840"
ITT INC,"157,549","8,391,189","20,352,183"
IVY INVESTMENT VEHICLE LDC,"190,171","190,171","190,171"
JABIL INC,"240,437","11,304,486","26,157,164"
JACK HENRY + ASSOCIATES INC,"376,847","51,243,047","62,564,139"
JACKSON FINANCIAL INC A,"170,871","6,741,274","12,688,889"
JACOBS SOLUTIONS INC,"248,260","23,213,157","34,684,505"
JAZZ PHARMACEUTICALS PLC,"298,677","37,163,638","31,877,796"
JEFFERIES FINANCIAL GROUP IN,"384,260","10,169,598","19,120,842"
JETBLUE AIRWAYS CORP,"478,695","5,824,135","2,915,264"
JM SMUCKER CO/THE,"508,717","54,936,342","55,470,502"
JOHN BEAN TECHNOLOGIES CORP,"61,486","5,212,447","5,839,329"
JOHNSON + JOHNSON,"9,090,529","1,417,139,921","1,328,671,719"
JOHNSON CONTROLS INTERNATION,"1,264,464","62,659,782","84,049,005"
JONES LANG LASALLE INC,"102,426","14,240,045","21,026,039"
JPMORGAN CHASE + CO,"7,747,398","895,937,141","1,566,988,960"
JUNIPER NETWORKS INC,"1,487,527","42,345,852","54,235,234"
KAGY HOLDINGS COMPANY INC,343,"13,720",0
KB HOME,"154,126","5,716,121","10,816,610"
KBR INC,"655,356","29,412,822","42,034,534"
KELLANOVA,"1,277,427","74,727,699","73,681,989"
KEMPER CORP,"99,568","6,070,426","5,907,373"
KENVUE INC,"211,616","4,674,852","3,847,179"
KEURIG DR PEPPER INC,"5,254,469","177,178,119","175,499,265"
KEYCORP,"1,748,512","26,150,386","24,846,403"
KEYSIGHT TECHNOLOGIES IN,"406,586","38,076,761","55,600,636"
KIMBERLY CLARK CORP,"1,640,042","188,588,070","226,653,804"
KINDER MORGAN INC,"6,842,230","139,719,268","135,956,102"
KINSALE CAPITAL GROUP INC,"43,934","6,754,679","16,926,896"
KIRBY CORP,"114,205","7,830,626","13,673,765"
