0,1,2,3
,Domestic Equity,,
Security Name,Shares,Book Value,Market Value
ALPHABET INC CL A,"13,163,941","1,095,213,604","2,397,812,467"
ALPHABET INC CL C,"11,463,115","1,069,284,497","2,102,565,125"
ALTAIR ENGINEERING INC   A,"67,341","5,716,566","6,604,812"
AMAZON.COM INC,"17,961,894","1,672,800,445","3,471,137,768"
AMBIT BIOSCIENCES CORP,"34,600",0,0
AMDOCS LTD,"563,015","42,545,724","44,433,144"
AMEDISYS INC,"136,072","13,512,162","12,491,412"
AMEREN CORPORATION,"1,301,020","90,452,195","92,515,532"
AMERICAN AIRLINES GROUP INC,"1,192,791","24,114,981","13,514,447"
AMERICAN EAGLE ENERGY CORP,"96,300",0,0
AMERICAN EAGLE OUTFITTERS,"390,493","6,659,563","7,794,254"
AMERICAN ELECTRIC POWER,"2,544,411","198,518,566","223,246,621"
AMERICAN EXPRESS CO,"1,507,581","213,016,648","349,080,461"
AMERICAN FINANCIAL GROUP INC,"186,118","18,129,659","22,896,236"
AMERICAN INTERNATIONAL GROUP,"1,279,440","67,963,436","94,985,724"
AMERICAN WATER WORKS CO INC,"969,224","103,068,867","125,184,972"
AMERIPRISE FINANCIAL INC,"188,421","29,819,975","80,491,587"
AMETEK INC,"477,914","45,949,573","79,673,043"
AMGEN INC,"2,662,500","635,313,153","831,898,125"
AMN HEALTHCARE SERVICES INC,"78,019","5,357,010","3,996,924"
AMPHENOL CORP CL A,"5,851,252","146,907,303","394,198,847"
ANALOG DEVICES INC,"1,600,855","227,585,553","365,411,267"
ANSYS INC,"424,420","108,915,655","136,451,030"
ANTERO MIDSTREAM CORP,"481,388","6,081,547","7,095,660"
ANTERO RESOURCES CORP,"500,605","14,435,049","16,334,834"
AON PLC CLASS A,"888,351","151,658,433","260,802,087"
APA CORP,"577,038","20,973,260","16,987,999"
APELLIS PHARMACEUTICALS INC,"173,574","10,086,514","6,658,301"
API GROUP CORP,"397,747","8,376,992","14,967,221"
APOLLO GLOBAL MANAGEMENT INC,"950,917","52,750,449","112,274,850"
APPLE INC,"41,883,902","4,667,712,192","8,821,589,434"
APPLIED INDUSTRIAL TECH INC,"71,410","9,798,680","13,853,541"
APPLIED MATERIALS INC,"2,273,057","206,941,763","536,418,866"
APPLOVIN CORP CLASS A,"479,870","21,419,231","39,934,793"
APTARGROUP INC,"117,347","9,961,149","16,523,636"
ARAMARK,"466,880","12,712,149","15,883,311"
ARCHER DANIELS MIDLAND CO,"898,130","43,514,891","54,291,994"
ARES MANAGEMENT CORP   A,"337,435","19,284,441","44,973,358"
ARISTA NETWORKS INC,"477,004","49,039,843","167,180,544"
ARMSTRONG WORLD INDUSTRIES,"87,602","6,825,834","9,920,063"
ARROW ELECTRONICS INC,"302,994","29,943,046","36,589,555"
ARROWHEAD PHARMACEUTICALS IN,"164,308","4,425,275","4,270,371"
ARTHUR J GALLAGHER + CO,"1,048,816","96,992,673","271,968,477"
