0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL 992695,6.00,10/1/2038,"38,522","42,741","39,873"
FNMA POOL 993075,6.00,12/1/2038,"1,583","1,613","1,638"
FNMA POOL 995050,1.00,9/1/2037,276,291,286
FNMA POOL 995069,1.00,10/1/2038,"1,777","1,878","1,839"
FNMA POOL 995196,1.00,7/1/2038,"39,790","45,434","41,184"
FNMA POOL 995442,1.00,12/1/2038,"19,134","20,224","19,805"
FNMA POOL 995477,1.00,1/1/2029,"6,845","7,029","6,838"
FNMA POOL 995515,1.00,3/1/2039,"546,514","535,458","531,125"
FNMA POOL 995672,1.00,4/1/2039,"30,037","32,803","29,192"
FNMA POOL 995876,1.00,11/1/2038,"5,377","5,682","5,566"
FNMA POOL 995883,1.00,6/1/2039,"13,279","14,048","13,745"
FNMA POOL AA0587,4.50,2/1/2039,"20,334","22,203","19,767"
FNMA POOL AA0601,4.50,2/1/2039,"78,360","85,588","76,172"
FNMA POOL AA0890,6.00,12/1/2038,363,383,375
FNMA POOL AA2180,4.50,2/1/2039,614,618,597
FNMA POOL AA2441,4.50,2/1/2039,"81,971","87,107","79,661"
FNMA POOL AA4433,4.50,3/1/2039,377,411,366
FNMA POOL AA4463,4.50,4/1/2039,"3,911","4,268","3,801"
FNMA POOL AA8741,4.50,7/1/2039,"5,159","5,639","5,014"
FNMA POOL AA8944,4.50,6/1/2039,"389,866","381,972","378,888"
FNMA POOL AA9055,4.50,7/1/2039,"17,891","19,574","17,387"
FNMA POOL AA9372,4.50,7/1/2039,"610,914","667,923","593,693"
FNMA POOL AB0293,6.00,11/1/2038,"3,157","3,333","3,254"
FNMA POOL AB1080,4.50,5/1/2040,"923,759","975,138","897,214"
FNMA POOL AB1248,4.50,7/1/2040,"1,373","1,502","1,333"
FNMA POOL AB1335,4.50,8/1/2040,944,"1,030",916
FNMA POOL AB1387,4.50,8/1/2040,"11,815","12,920","11,475"
FNMA POOL AB1470,4.50,9/1/2040,"697,426","683,243","677,385"
FNMA POOL AB1501,4.00,9/1/2040,"5,853,563","6,384,701","5,528,526"
FNMA POOL AB1957,4.00,12/1/2040,"675,415","736,858","637,994"
FNMA POOL AB1969,4.50,12/1/2040,"1,967,727","2,059,614","1,911,130"
FNMA POOL AB2086,4.00,1/1/2041,"412,596","446,688","389,685"
FNMA POOL AB2189,4.50,2/1/2041,"634,068","696,488","616,028"
FNMA POOL AB3032,4.50,5/1/2041,"43,017","45,454","41,737"
FNMA POOL AB3315,4.50,3/1/2041,"2,401","2,602","2,332"
FNMA POOL AB3754,5.00,6/1/2041,"211,770","221,297","210,296"
FNMA POOL AB3844,5.00,11/1/2041,"171,966","187,505","170,742"
FNMA POOL AB4003,4.50,12/1/2041,"568,120","616,354","551,211"
FNMA POOL AB4115,4.00,12/1/2041,"1,355","1,469","1,276"
FNMA POOL AB4312,4.00,1/1/2042,"8,875,248","9,629,123","8,357,786"
FNMA POOL AB4316,4.00,1/1/2042,"40,859","44,170","38,477"
FNMA POOL AB4751,3.50,3/1/2042,"4,952","5,263","4,523"
FNMA POOL AB5297,4.50,6/1/2042,"420,257","458,998","407,775"
FNMA POOL AB5666,3.50,7/1/2042,"538,398","562,045","491,849"
FNMA POOL AB7505,3.00,1/1/2043,"21,164","22,387","18,777"
FNMA POOL AB8251,4.00,4/1/2042,"307,923","328,814","289,623"
FNMA POOL AB8457,3.50,2/1/2028,"187,344","190,670","181,994"
FNMA POOL AB8897,3.00,4/1/2043,"3,632,038","3,842,353","3,218,144"
FNMA POOL AB8931,3.00,4/1/2043,"1,926,581","2,038,141","1,707,035"
