0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
XHR LP,4.88,6/1/2029,"601,000","560,014","563,684"
XPO INC,7.13,6/1/2031,"122,000","122,763","124,928"
YALE NEW HAVEN HLTH SRVC,2.50,7/1/2050,"104,000","59,300","62,616"
ZAYO GROUP HOLDINGS INC,4.00,3/1/2027,"800,000","643,274","636,688"
ZF NA CAPITAL,7.13,4/14/2030,"700,000","703,508","724,227"
ZF NA CAPITAL,6.88,4/14/2028,"700,000","698,003","713,909"
ZF NA CAPITAL,4.75,4/29/2025,"287,000","283,129","283,266"
ZIGGO BOND CO BV,6.00,1/15/2027,"800,000","756,993","784,720"
ZIPRECRUITER INC,5.00,1/15/2030,"950,000","852,184","825,085"
TOTAL,,,,"1,508,999,343","1,519,138,380"
