0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FED HM LN PC POOL SI2092,2.50,10/1/2050,"25,337,703","21,000,868","20,931,855"
FED HM LN PC POOL SI2097,3.00,7/1/2050,"17,726,215","15,523,686","15,264,191"
FED HM LN PC POOL SI4002,2.50,10/1/2040,"15,021,179","13,338,101","13,026,253"
FED HM LN PC POOL V81760,4.00,5/1/2045,"5,827","6,238","5,449"
FED HM LN PC POOL V81932,3.50,10/1/2045,"33,442,397","35,788,910","30,354,136"
FED HM LN PC POOL V81990,4.00,10/1/2045,"185,064","199,108","172,989"
FED HM LN PC POOL V83155,4.50,4/1/2047,"5,783,468","6,277,571","5,572,312"
FED HM LN PC POOL V84064,3.50,12/1/2047,"226,537","220,729","204,232"
FED HM LN PC POOL V84479,4.50,7/1/2048,"89,424,410","92,316,959","86,118,827"
FED HM LN PC POOL V84887,4.50,11/1/2048,"38,628,590","41,614,219","37,200,680"
FED HM LN PC POOL V84888,4.50,11/1/2048,"37,774,680","40,872,007","36,378,335"
FED HM LN PC POOL V84889,4.50,11/1/2048,"37,146,738","40,192,558","35,773,605"
FED HM LN PC POOL Z60026,5.00,11/1/2024,200,201,199
FED HM LN PC POOL Z60045,5.00,1/1/2025,"4,940","4,993","4,917"
FED HM LN PC POOL ZA5285,3.50,3/1/2048,"29,054,832","31,761,919","26,342,881"
FED HM LN PC POOL ZA5405,3.00,1/1/2047,"5,087,210","5,338,535","4,443,995"
FED HM LN PC POOL ZA5430,3.50,5/1/2048,"11,929,526","13,042,187","10,798,143"
FED HM LN PC POOL ZJ1003,4.50,1/1/2041,"469,369","513,837","455,869"
FED HM LN PC POOL ZJ1049,4.50,1/1/2041,"349,111","382,765","339,070"
FED HM LN PC POOL ZL1861,4.50,8/1/2041,"1,203,101","1,320,049","1,167,291"
FED HM LN PC POOL ZL2183,4.50,10/1/2041,"134,010","145,623","130,116"
FED HM LN PC POOL ZL3023,4.00,4/1/2042,"347,217","377,098","326,627"
FED HM LN PC POOL ZL3122,4.00,5/1/2042,"954,646","1,036,867","898,037"
FED HM LN PC POOL ZL3305,4.00,7/1/2042,"351,748","380,527","330,890"
FED HM LN PC POOL ZL3368,4.00,7/1/2042,"118,172","127,222","111,164"
FED HM LN PC POOL ZL4493,3.00,12/1/2042,"9,417","9,385","8,356"
FED HM LN PC POOL ZL5134,3.00,3/1/2043,"123,860","120,455","109,779"
FED HM LN PC POOL ZM0434,3.00,11/1/2045,"40,954","41,037","35,923"
FED HM LN PC POOL ZM0496,3.00,11/1/2045,"290,369","290,962","254,297"
FED HM LN PC POOL ZM0578,3.00,12/1/2045,"347,295","345,268","304,718"
FED HM LN PC POOL ZM0811,3.50,2/1/2046,"1,706,206","1,728,159","1,537,476"
FED HM LN PC POOL ZM1274,3.50,5/1/2046,"1,351,470","1,435,770","1,217,820"
FED HM LN PC POOL ZM1348,3.00,7/1/2046,"65,342","63,103","57,080"
FED HM LN PC POOL ZM1779,3.00,9/1/2046,"29,660,714","30,865,722","25,910,482"
FED HM LN PC POOL ZM1825,3.00,8/1/2046,"710,587","707,556","620,742"
FED HM LN PC POOL ZM1979,3.00,10/1/2046,"39,128","40,995","34,176"
FED HM LN PC POOL ZM1991,3.00,10/1/2046,"46,217","48,142","40,373"
FED HM LN PC POOL ZM1998,3.00,11/1/2046,"12,087","12,664","10,558"
FED HM LN PC POOL ZM2089,3.00,11/1/2046,"222,656","223,621","194,504"
FED HM LN PC POOL ZM2161,3.00,12/1/2046,"13,164,847","13,108,501","11,500,314"
FED HM LN PC POOL ZM2168,3.00,11/1/2046,"8,610,811","8,582,919","7,522,080"
FED HM LN PC POOL ZM2195,3.00,12/1/2046,"1,311,223","1,303,505","1,145,435"
FED HM LN PC POOL ZM2285,3.00,12/1/2046,"10,760,938","10,714,880","9,400,350"
FED HM LN PC POOL ZM2296,3.50,12/1/2046,"7,743","8,160","6,980"
FED HM LN PC POOL ZM2365,3.00,11/1/2046,"9,826","10,295","8,583"
FED HM LN PC POOL ZM2428,3.00,1/1/2047,"15,638","15,670","13,661"
FED HM LN PC POOL ZM2429,3.00,1/1/2047,"7,104,834","7,583,020","6,106,659"
FED HM LN PC POOL ZM2443,3.00,1/1/2047,"4,365,768","4,374,807","3,813,771"
FED HM LN PC POOL ZM2542,3.00,2/1/2047,"307,272","296,572","268,422"
