0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
FIRSTSOURCE SOLUTIONS LTD,"457,536","1,141,765","1,152,092"
FISCHER (GEORG) REG,"137,694","8,483,483","9,232,217"
FISHER + PAYKEL HEALTHCARE C,"2,912,234","33,189,624","53,379,058"
FITAIHI HOLDING GROUP,"73,963","81,912","75,114"
FITIPOWER INTEGRATED TECH,"174,126","2,035,746","1,457,249"
FLAT GLASS GROUP CO LTD A,"65,800","221,703","181,155"
FLAT GLASS GROUP CO LTD H,"474,000","1,124,005","698,196"
FLEETPARTNERS GROUP LTD,"431,362","867,037","1,031,364"
FLETCHER BUILDING LTD,"1,298,783","4,851,448","2,239,700"
FLEURY SA,"437,061","1,296,795","1,182,677"
FLEXIUM INTERCONNECT INC,"514,653","1,584,698","1,438,880"
FLIGHT CENTRE TRAVEL GROUP L,"304,029","4,331,165","4,097,478"
FLSMIDTH + CO A/S,"97,386","4,396,345","4,845,403"
FLUGHAFEN ZURICH AG REG,"33,056","6,317,904","7,309,418"
FLUIDRA SA,"228,236","4,514,060","4,767,681"
FLUTTER ENTERTAINMENT PLC DI,"337,648","53,104,265","61,756,398"
FLYTECH TECHNOLOGY CO LTD,"43,000","122,348","125,654"
FOCALTECH SYSTEMS CO LTD,"280,013","594,482","744,023"
FOCUS MEDIA INFORMATION TE A,"576,133","537,898","478,222"
FOMENTO ECONOMICO MEXICA UBD,"3,287,954","32,298,864","35,392,414"
FOOD + LIFE COMPANIES LTD,"169,200","2,888,834","2,738,487"
FOOSUNG CO LTD,"111,085","716,899","590,740"
FORBO HOLDING AG REG,"1,714","2,013,405","1,995,165"
FOREST WATER ENVIRONMENTAL,"190,000","261,405","251,252"
FORMOSA ADVANCED TECH CO LTD,"12,000","14,549","14,352"
FORMOSA CHEMICALS + FIBRE,"17,774,938","56,935,791","27,614,533"
FORMOSA INTERNATIONAL HOTELS,"94,000","806,744","607,034"
FORMOSA PETROCHEMICAL CORP,"6,086,780","21,506,916","12,157,987"
FORMOSA PLASTICS CORP,"16,105,040","53,148,699","28,544,913"
FORMOSA SUMCO TECHNOLOGY COR,"66,000","545,556","353,991"
FORMOSA TAFFETA CO.,"1,482,475","1,399,430","1,028,181"
FORMOSAN RUBBER GROUP INC,"165,000","135,833","137,070"
FORMULA SYSTEMS (1985) LTD,"16,238","1,077,623","1,141,384"
FORTESCUE LTD,"2,916,278","29,162,790","41,699,153"
FORTIS HEALTHCARE LTD,"759,350","2,487,202","4,328,838"
FORTIS INC,"2,218,093","89,809,009","86,188,479"
FORTNOX AB,"864,598","5,269,142","5,223,418"
FORTRESS REAL EST INV LTD  B,"2,111,678","1,396,463","1,910,621"
FORTUM OYJ,"766,820","16,590,780","11,218,135"
FORTUNE ELECTRIC CO LTD,"705,000","11,808,361","20,536,196"
FORVIA,"283,170","5,402,357","3,355,191"
FOSHAN HAITIAN FLAVOURING  A,"196,995","1,181,416","930,095"
