0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ANGEL OAK MORTGAGE TRUST,1.00,8/25/2068,"1,827,316","1,786,121","1,789,263"
BANC OF AMERICA COMMERCIAL MOR,3.75,2/15/2050,"1,000,000","916,442","945,913"
BANC OF AMERICA COMMERCIAL MOR,3.17,7/15/2049,"43,000","39,876","40,957"
BANK 2017 BNK5 A5,3.39,6/15/2060,"50,000","46,160","47,150"
BANK 2017 BNK7 A5,3.44,9/15/2060,"21,000","19,296","19,760"
BANK 2017 BNK8 A3,3.23,11/15/2050,"43,728","39,704","40,972"
BANK 2018 BN13 A5,1.00,8/15/2061,"88,000","82,435","83,916"
BANK 2018 BN14 A4,1.00,9/15/2060,"256,000","240,037","244,734"
BANK 2018 BN15 A4,1.00,11/15/2061,"125,000","117,881","120,246"
BANK 2019 BN16 A4,4.01,2/15/2052,"347,000","320,281","326,253"
BANK 2019 BN18 A4,3.58,5/15/2062,"179,000","159,835","161,346"
BANK 2019 BN20 A3,3.01,9/15/2062,"347,000","294,066","306,643"
BANK 2020 BN25 A5,2.65,1/15/2063,"347,000","291,121","300,047"
BANK 2020 BN26 AS,2.69,3/15/2063,"320,000","255,751","264,503"
BANK 2020 BN28 A4,1.84,3/15/2063,"147,000","116,292","120,236"
BANK 2020 BN29 A4,2.00,11/15/2053,"347,000","266,243","278,068"
BANK 2021 BN31 A4,2.04,2/15/2054,"210,000","165,925","171,454"
BANK 2021 BN33 A5,2.56,5/15/2064,"179,000","145,528","150,780"
BANK 2021 BN34 A5,2.44,6/15/2063,"347,000","272,202","281,369"
BANK 2021 BN37 A4,2.37,11/15/2064,"520,000","413,176","428,559"
BANK 2024 BNK47 A5,5.72,6/15/2057,"3,230,000","3,326,727","3,326,488"
BANK5 2023 5YR3 A3,1.00,9/15/2056,"555,000","579,352","580,632"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,5/15/2057,"2,000,000","1,999,863","2,016,120"
BARCLAYS COMMERCIAL MORTGAGE S,5.83,5/15/2057,"1,010,000","1,040,145","1,051,049"
BARCLAYS COMMERCIAL MORTGAGE S,5.42,2/15/2057,"2,600,000","2,676,962","2,619,128"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,11/15/2056,"720,000","761,991","797,008"
BARCLAYS COMMERCIAL MORTGAGE S,1.00,9/15/2056,"2,830,000","2,900,133","2,968,640"
BARCLAYS COMMERCIAL MORTGAGE S,2.69,11/15/2054,"286,000","233,187","240,838"
BARCLAYS COMMERCIAL MORTGAGE S,2.32,9/15/2054,"179,000","142,661","146,271"
BARCLAYS COMMERCIAL MORTGAGE S,2.64,2/15/2053,"179,000","151,081","154,885"
BARCLAYS COMMERCIAL MORTGAGE S,3.58,5/15/2052,"347,000","313,108","321,161"
BARCLAYS COMMERCIAL MORTGAGE S,3.67,2/15/2050,"314,000","292,214","298,574"
BARCLAYS MORTGAGE LOAN TRUST,1.00,1/25/2064,"1,516,121","1,512,541","1,507,559"
BENCHMARK MORTGAGE TRUST,1.00,5/15/2055,"179,000","160,404","165,479"
BENCHMARK MORTGAGE TRUST,3.46,3/15/2055,"520,000","443,680","455,150"
BENCHMARK MORTGAGE TRUST,2.43,11/15/2054,"1,570,000","1,352,295","1,388,548"
BENCHMARK MORTGAGE TRUST,2.58,4/15/2054,"433,000","338,631","352,494"
BENCHMARK MORTGAGE TRUST,2.58,3/15/2054,"179,000","142,129","148,695"
BENCHMARK MORTGAGE TRUST,2.07,2/15/2054,"347,000","267,080","279,227"
BENCHMARK MORTGAGE TRUST,1.97,1/15/2054,"107,000","83,448","86,907"
BENCHMARK MORTGAGE TRUST,1.85,9/15/2053,"268,000","205,037","216,482"
BENCHMARK MORTGAGE TRUST,1.93,7/15/2053,"226,000","177,208","184,680"
BENCHMARK MORTGAGE TRUST,2.29,3/15/2053,"268,000","215,658","224,306"
BENCHMARK MORTGAGE TRUST,3.42,8/15/2052,"1,500,000","1,282,545","1,330,649"
BENCHMARK MORTGAGE TRUST,3.54,5/15/2052,"347,000","309,066","314,608"
BENCHMARK MORTGAGE TRUST,1.00,7/15/2051,"572,000","531,518","544,494"
BENCHMARK MORTGAGE TRUST,4.03,4/10/2051,"214,000","198,152","203,105"
BENCHMARK MORTGAGE TRUST,1.00,2/15/2051,"50,000","45,705","46,872"
BENCHMARK MORTGAGE TRUST,3.61,2/15/2051,"39,000","35,446","36,799"
