0,1,2,3
,Domestic Equity,,
Security Name,Shares,Book Value,Market Value
BERKSHIRE HATHAWAY INC CL A,746,"269,197,730","456,731,786"
BERKSHIRE HATHAWAY INC CL B,"4,972,699","1,323,701,147","2,022,893,953"
BERRY GLOBAL GROUP INC,"226,213","10,915,438","13,312,653"
BEST BUY CO INC,"375,679","24,404,806","31,666,027"
BILL HOLDINGS INC,"140,786","17,387,059","7,408,161"
BIO RAD LABORATORIES A,"41,496","12,277,298","11,332,979"
BIO TECHNE CORP,"210,775","9,974,373","15,102,040"
BIOGEN INC,"396,065","84,479,601","91,815,822"
BIOMARIN PHARMACEUTICAL INC,"890,108","80,594,601","73,282,592"
BJ S WHOLESALE CLUB HOLDINGS,"645,294","39,529,445","56,682,625"
BLACK HILLS CORP,"349,584","21,889,177","19,010,378"
BLACKBAUD INC,"245,920","16,100,497","18,731,726"
BLACKLINE INC,"110,304","6,836,418","5,344,233"
BLACKROCK INC,"256,708","125,666,565","202,111,367"
BLOCK INC,"938,403","76,848,810","60,517,664"
BLUEPRINT MEDICINES CORP,"83,904","7,108,286","9,043,179"
BOA FUTURES COC,"7,611,000","7,611,000","7,611,000"
BODY CENTRAL CORP,"5,850",0,0
BOEING CO/THE,"806,202","149,943,897","146,736,880"
BOISE CASCADE CO,"65,674","6,947,747","7,829,659"
BOOKING HOLDINGS INC,"91,827","176,249,786","363,772,671"
BOOZ ALLEN HAMILTON HOLDINGS,"635,314","46,855,815","97,774,825"
BORGWARNER INC,"433,561","14,396,184","13,978,130"
BOSTON SCIENTIFIC CORP,"3,460,245","140,949,615","266,473,467"
BOX INC CLASS A,"694,843","18,950,527","18,371,649"
BOYD GAMING CORP,"125,367","5,359,782","6,907,725"
BRIGHT HORIZONS FAMILY SOLUT,"102,514","12,221,938","11,284,750"
BRIGHTHOUSE FINANCIAL INC,"113,011","4,743,837","4,897,902"
BRINK S CO/THE,"98,954","6,095,280","10,132,893"
BRISTOL MYERS SQUIBB CO,"8,715,947","523,949,490","361,973,279"
BROADCOM INC,"1,216,836","769,039,619","1,953,666,743"
BROADRIDGE FINANCIAL SOLUTIO,"586,227","66,773,023","115,486,719"
BROOKFIELD RENEWABLE COR A,"267,187","10,033,417","7,568,365"
BROWN + BROWN INC,"1,155,471","46,693,393","103,310,662"
BRUKER CORP,"195,304","8,842,292","12,462,373"
BRUNSWICK CORP,"133,209","7,384,899","9,693,641"
BUILDERS FIRSTSOURCE INC,"236,374","10,295,694","32,716,536"
BUNGE GLOBAL SA,"276,041","21,095,780","29,472,920"
BURLINGTON STORES INC,"109,419","19,367,937","26,260,562"
BWX TECHNOLOGIES INC,"340,093","19,512,170","32,308,835"
C.H. ROBINSON WORLDWIDE INC,"582,820","49,024,082","51,358,098"
CABLE ONE INC,"19,169","24,795,350","6,785,826"
