0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
CITIGROUP COMMERCIAL MORTGAGE,3.78,9/10/2058,"1,000,000","1,114,269","967,631"
COMM MORTGAGE TRUST,1.00,3/10/2039,"179,395","2,827","5,977"
COMM MORTGAGE TRUST,1.00,12/10/2047,"59,553,389","4,194,354","120,018"
COMM MORTGAGE TRUST,1.00,2/10/2048,"122,173,538","10,922,223","430,838"
COMM MORTGAGE TRUST,1.00,2/10/2049,"89,743,482","6,621,204","902,117"
COMM MORTGAGE TRUST,1.00,10/10/2049,"53,718,748","5,512,913","1,115,462"
COMM MORTGAGE TRUST,1.00,9/10/2050,"75,770,626","6,928,384","2,087,410"
COMM MORTGAGE TRUST,1.00,8/15/2057,"180,332,345","8,763,557","3,840,340"
COMM MORTGAGE TRUST,1.00,2/10/2036,"2,201,100","1,993,002","1,976,589"
COMM MORTGAGE TRUST,1.00,1/10/2039,"31,350,000","27,345,838","27,353,139"
COMM MORTGAGE TRUST,3.35,2/10/2048,"8,610,000","9,217,163","8,495,019"
COMM MORTGAGE TRUST,3.61,10/10/2048,"950,000","1,048,572","923,464"
COMM MORTGAGE TRUST,3.64,12/10/2047,"29,503,000","32,030,354","29,198,476"
COMM MORTGAGE TRUST,3.70,8/10/2048,"2,370,000","2,611,358","2,317,270"
COMM MORTGAGE TRUST,3.71,7/10/2048,"34,538,000","35,586,529","33,835,344"
COMM MORTGAGE TRUST,3.76,8/10/2048,"25,000,000","25,548,198","24,408,520"
COMM MORTGAGE TRUST,3.77,2/10/2049,"48,718,000","54,170,075","47,211,867"
COMM MORTGAGE TRUST,3.84,9/10/2047,"29,950,874","32,540,920","29,762,511"
COMM MORTGAGE TRUST,3.90,7/10/2050,"15,630,000","17,210,734","15,365,780"
COMM MORTGAGE TRUST,3.92,10/10/2047,"1,700,000","1,862,352","1,691,793"
COMM MORTGAGE TRUST,2.82,1/10/2039,"3,300,000","3,005,490","3,002,427"
COMM MORTGAGE TRUST,3.38,1/10/2039,"15,000,000","13,413,513","13,339,431"
COMM MORTGAGE TRUST,3.17,1/10/2039,"39,602,000","35,318,958","35,287,126"
CREDIT SUISSE FIRST BOSTON MOR,1.00,10/15/2039,"3,943",2,0
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,8/15/2048,"85,289,445","4,907,587","351,312"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,11/15/2048,"118,596,034","8,168,183","1,073,334"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,9/15/2050,"50,392,698","2,709,918","514,656"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,11/15/2050,"59,544,831","3,357,376","1,070,878"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,4/15/2051,"176,272,505","11,015,445","3,606,105"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,3/15/2052,"96,726,713","7,566,834","3,089,672"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,9/15/2052,"70,536,262","7,404,262","3,705,612"
CSAIL COMMERCIAL MORTGAGE TRUS,1.00,6/15/2057,"121,037,667","7,723,050","355,059"
DEUTSCHE BANK COMMERCIAL MORTG,1.00,6/10/2050,"188,008,946","10,332,043","3,761,907"
DEUTSCHE BANK COMMERCIAL MORTG,1.00,9/15/2053,"20,064,261","2,304,479","1,036,554"
DEUTSCHE BANK COMMERCIAL MORTG,2.89,8/10/2049,"3,260,000","3,525,175","3,077,848"
FANNIE MAE,1.00,12/25/2053,"42,313,078","41,327,723","41,594,208"
FANNIE MAE,5.50,2/25/2033,"451,893","454,806","448,545"
FANNIE MAE,6.50,8/18/2028,"19,856","23,944","19,886"
FANNIE MAE,6.50,11/25/2031,"652,782","660,827","669,654"
FANNIE MAE,7.00,11/25/2029,"143,761","149,000","146,578"
FED HM LN PC POOL 2B0649,1.00,7/1/2042,"1,228,141","1,265,637","1,255,319"
FED HM LN PC POOL 2B0893,1.00,11/1/2042,"197,763","203,221","199,305"
FED HM LN PC POOL 2B1771,1.00,10/1/2043,"59,239","60,018","59,579"
FED HM LN PC POOL 2B1985,1.00,12/1/2043,"956,167","984,359","963,081"
FED HM LN PC POOL 2B2161,1.00,1/1/2044,"784,775","809,845","789,772"
FED HM LN PC POOL 2B2622,1.00,5/1/2044,"1,113,503","1,152,681","1,125,061"
FED HM LN PC POOL 2B2821,1.00,7/1/2044,"611,841","633,164","614,974"
FED HM LN PC POOL 2B3169,1.00,9/1/2044,"364,031","376,823","363,175"
FED HM LN PC POOL 2B3249,1.00,9/1/2044,"550,731","570,452","551,906"
