0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
REDINGTON LTD,"960,085","1,557,611","2,466,829"
REDROW PLC,"513,084","3,181,896","4,326,185"
REECE LTD,"392,068","5,564,861","6,590,595"
REGIONAL CONTAINER LINE NVDR,"811,600","518,452","630,305"
REGIONAL SAB DE CV,"425,900","3,056,624","3,179,792"
REGIS RESOURCES LTD,"1,163,011","2,299,240","1,363,140"
REINET INVESTMENTS SCA,"253,866","5,397,415","6,388,974"
RELAXO FOOTWEARS LTD,"127,394","1,637,268","1,263,936"
RELIANCE INDUSTRIES LTD,"7,521,094","178,592,015","282,380,946"
RELIANCE INFRASTRUCTURE LTD,"470,296","1,045,805","1,127,620"
RELIANCE POWER LTD,"4,134,789","1,034,493","1,434,501"
RELO GROUP INC,"191,500","3,114,664","2,038,098"
RELX PLC,"4,527,203","128,612,557","208,256,053"
REMEGEN CO LTD H,"176,500","1,627,958","553,868"
REMGRO LTD,"808,690","8,068,109","6,027,929"
REMY COINTREAU,"31,398","4,107,349","2,622,303"
RENAISSANCERE HOLDINGS LTD,"256,370","47,215,530","57,301,269"
RENAULT SA,"315,664","18,736,594","16,185,457"
RENESAS ELECTRONICS CORP,"2,625,581","33,823,690","49,113,433"
RENGO CO LTD,"401,900","2,649,110","2,607,129"
RENISHAW PLC,"57,450","2,930,173","2,687,050"
RENOVA INC,"101,900","803,186","629,675"
RENTOKIL INITIAL PLC,"3,610,699","17,050,554","21,050,490"
REPLY SPA,"94,295","14,703,441","13,926,166"
REPSOL SA,"4,562,870","68,460,255","72,061,978"
RESONA HOLDINGS INC,"3,810,806","20,831,251","25,218,237"
RESONAC HOLDINGS CORP,"336,600","7,744,511","7,369,844"
RESORTTRUST INC,"110,100","1,743,392","1,633,099"
RESTAURANT BRANDS INTERN,"1,391,415","90,046,712","98,024,925"
REUNERT LTD,"292,952","785,459","1,126,957"
REXEL SA,"458,060","9,656,929","11,862,258"
REXON INDUSTRIAL CORP LTD,"206,000","302,748","290,825"
RHB BANK BHD,"14,102,790","17,899,815","16,471,939"
RHEINMETALL AG,"73,587","17,287,149","37,517,058"
RHI MAGNESITA INDIA LTD,"94,197","842,296","719,744"
RHI MAGNESITA NV,"34,655","1,303,541","1,517,926"
RICH DEVELOPMENT CO LTD,"81,000","31,906","30,586"
RICHWAVE TECHNOLOGY CORP,"117,870","716,304","833,844"
RICOH CO LTD,"3,088,307","31,040,316","26,407,847"
RIGHTMOVE PLC,"1,495,947","9,909,659","10,157,017"
RIKEN KEIKI CO LTD,"53,700","1,060,539","1,408,770"
RINGER HUT CO LTD,"43,400","785,890","615,144"
