0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
VALE OVERSEAS LIMITED,6.13,6/12/2033,"72,000,000","71,752,971","72,400,320"
VALERO ENERGY CORP,3.65,12/1/2051,"460,000","340,172","318,173"
VALERO ENERGY CORP,6.63,6/15/2037,"11,808,000","12,828,877","12,594,059"
VALLOUREC SACA,7.50,4/15/2032,"11,550,000","11,675,198","11,955,405"
VALVOLINE INC,3.63,6/15/2031,"14,550,000","12,410,602","12,526,386"
"VARSITY BRANDS, INC.",1.00,12/15/2026,"4,949,749","4,826,005","4,990,584"
VELOCITY VEHICLE GROUP,8.00,6/1/2029,"7,688,000","7,767,601","7,899,574"
VENTAS REALTY LP,4.88,4/15/2049,"5,092,000","5,356,150","4,324,788"
VENTAS REALTY LP,5.63,7/1/2034,"25,000,000","24,741,764","24,757,000"
VENTURE GLOBAL CALCASIEU,3.88,11/1/2033,"45,608,000","39,678,270","38,927,340"
VENTURE GLOBAL CALCASIEU,4.13,8/15/2031,"46,755,000","41,781,281","41,969,626"
VENTURE GLOBAL CALCASIEU,6.25,1/15/2030,"30,329,000","30,139,471","30,799,100"
VENTURE GLOBAL CALCASIEU,3.88,8/15/2029,"57,407,000","52,078,292","52,308,684"
VENTURE GLOBAL LNG INC,9.88,2/1/2032,"61,827,000","63,076,017","67,285,706"
VENTURE GLOBAL LNG INC,8.38,6/1/2031,"91,011,000","91,108,554","94,368,396"
VENTURE GLOBAL LNG INC,9.50,2/1/2029,"58,054,000","59,990,784","63,579,580"
VENTURE GLOBAL LNG INC,8.13,6/1/2028,"89,335,000","90,355,619","92,132,079"
VERDE PURCHASER LLC,10.50,11/30/2030,"4,100,000","4,175,224","4,338,005"
VERICAST CORP,11.00,9/15/2026,"2,500,000","2,644,382","2,675,000"
VERISIGN INC,2.70,6/15/2031,"11,000,000","10,871,269","9,196,550"
VERISK ANALYTICS INC,3.63,5/15/2050,"4,600,000","4,572,309","3,307,446"
VERISK ANALYTICS INC,5.75,4/1/2033,"9,500,000","9,929,754","9,771,510"
VERITAS US INC/BERMUDA L,7.50,9/1/2025,"19,925,000","19,110,103","17,236,121"
VERIZON COMMUNICATIONS,2.99,10/30/2056,"67,603,000","57,677,074","41,384,529"
VERIZON COMMUNICATIONS,5.50,2/23/2054,"41,000,000","41,077,398","40,148,430"
VERIZON COMMUNICATIONS,3.55,3/22/2051,"10,500,000","8,125,322","7,556,850"
VERIZON COMMUNICATIONS,2.88,11/20/2050,"4,000,000","2,615,831","2,515,840"
VERIZON COMMUNICATIONS,4.00,3/22/2050,"15,230,000","15,482,951","11,868,739"
VERIZON COMMUNICATIONS,2.85,9/3/2041,"11,000,000","10,953,064","7,706,820"
VERIZON COMMUNICATIONS,3.40,3/22/2041,"34,373,000","34,638,679","26,273,003"
VERIZON COMMUNICATIONS,2.65,11/20/2040,"140,860,000","140,554,436","97,048,314"
VERIZON COMMUNICATIONS,4.40,11/1/2034,"22,000,000","20,986,933","20,385,420"
VERIZON COMMUNICATIONS,4.50,8/10/2033,"6,000,000","5,692,194","5,640,180"
VERIZON COMMUNICATIONS,2.36,3/15/2032,"40,000,000","33,786,925","32,691,200"
VERIZON COMMUNICATIONS,2.55,3/21/2031,"12,452,000","12,425,055","10,577,351"
VERSCEND HOLDING CORP,1.00,5/1/2031,"5,750,000","5,750,000","5,716,478"
VERTIV GROUP CORPORATION,4.13,11/15/2028,"19,925,000","18,514,865","18,603,375"
VFH PARENT / VALOR CO,7.50,6/15/2031,"10,175,000","10,181,246","10,231,166"
VIASAT INC,7.50,5/30/2031,"4,000,000","2,779,716","2,655,160"
VIASAT INC,5.63,4/15/2027,"8,400,000","8,091,745","7,513,464"
VIASAT INC,5.63,9/15/2025,"13,633,000","13,428,230","13,230,554"
VIATRIS INC,4.00,6/22/2050,"34,998,000","23,559,971","23,584,452"
VIATRIS INC,3.85,6/22/2040,"68,862,000","71,866,946","50,265,128"
VICI PROPERTIES LP,5.63,5/15/2052,"14,773,000","13,332,577","13,227,744"
VICI PROPERTIES LP,5.13,5/15/2032,"3,000,000","2,826,569","2,858,700"
VICTORIA S SECRET + CO,4.63,7/15/2029,"32,025,000","26,334,914","26,553,849"
VICTRA HLDG/VICTRA FIN,7.75,2/15/2026,"18,825,000","18,288,482","18,711,862"
VIDEOTRON LTD,3.63,6/15/2029,"3,450,000","3,054,083","3,148,746"
VIDEOTRON LTD / LTEE,5.13,4/15/2027,"3,700,000","3,625,429","3,644,907"
VIKING CRUISES LTD,9.13,7/15/2031,"18,113,000","18,556,428","19,604,062"
VIKING CRUISES LTD,7.00,2/15/2029,"15,974,000","15,467,238","16,059,461"
VIKING CRUISES LTD,5.88,9/15/2027,"18,111,000","17,029,282","17,921,740"
VIRGIN MEDIA SECURED FIN,4.50,8/15/2030,"2,732,000","2,461,534","2,316,982"
