0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
PRINCIPAL FINANCIAL GRP,5.50,3/15/2053,"1,210,000","1,101,086","1,160,608"
PRINCIPAL FINANCIAL GRP,4.30,11/15/2046,"45,000","34,973","37,295"
PRINCIPAL FINANCIAL GRP,4.35,5/15/2043,"18,000","14,344","15,305"
PRINCIPAL FINANCIAL GRP,4.63,9/15/2042,"22,000","18,179","19,508"
PRINCIPAL FINANCIAL GRP,6.05,10/15/2036,"55,000","55,588","57,882"
PROG HOLDINGS INC,6.00,11/15/2029,"1,081,000","1,007,306","1,027,101"
PROGRESS ENERGY INC,6.00,12/1/2039,"98,000","96,771","98,457"
PROGRESSIVE CORP,3.70,3/15/2052,"1,700,000","1,274,797","1,268,523"
PROGRESSIVE CORP,4.20,3/15/2048,"421,000","347,648","345,569"
PROGRESSIVE CORP,4.13,4/15/2047,"1,500,000","1,225,607","1,228,710"
PROGRESSIVE CORP,3.70,1/26/2045,"18,000","13,515","14,004"
PROGRESSIVE CORP,4.35,4/25/2044,"69,000","56,894","59,272"
PROLOGIS LP,5.25,6/15/2053,"100,000","92,862","94,456"
PROLOGIS LP,4.38,9/15/2048,"206,000","167,987","172,750"
PROMIGAS/GASES PACIFICO,3.75,10/16/2029,"1,000,000","864,481","907,450"
PROV ST JOSEPH HLTH OBL,2.70,10/1/2051,"260,000","150,226","153,761"
PROV ST JOSEPH HLTH OBL,3.93,10/1/2048,"53,000","39,603","41,114"
PROV ST JOSEPH HLTH OBL,3.74,10/1/2047,"39,000","28,163","29,837"
PROV ST JOSEPH HLTH OBL,5.40,10/1/2033,"347,000","339,011","345,352"
PT PERTAMINA (PERSERO),4.15,2/25/2060,"760,000","542,370","553,538"
PT PERTAMINA (PERSERO),6.50,11/7/2048,"230,000","241,172","242,349"
PT PERTAMINA (PERSERO),3.65,7/30/2029,"2,400,000","2,214,223","2,226,360"
PT PERTAMINA (PERSERO),1.40,2/9/2026,"550,000","518,225","514,014"
PTC INC,4.00,2/15/2028,"541,000","502,842","509,557"
PUB SVC NEW HAMP,5.15,1/15/2053,"148,000","139,621","138,139"
PUBLIC SERVICE COLORADO,5.75,5/15/2054,"195,000","194,511","192,758"
PUBLIC SERVICE COLORADO,4.50,6/1/2052,"477,000","387,381","386,885"
PUBLIC SERVICE COLORADO,3.20,3/1/2050,"217,000","144,472","142,573"
PUBLIC SERVICE COLORADO,4.05,9/15/2049,"69,000","52,792","52,442"
PUBLIC SERVICE COLORADO,4.10,6/15/2048,"64,000","49,083","48,914"
PUBLIC SERVICE COLORADO,3.80,6/15/2047,"230,000","170,316","167,684"
PUBLIC SERVICE COLORADO,4.30,3/15/2044,"29,000","23,628","23,578"
PUBLIC SERVICE COLORADO,3.60,9/15/2042,"30,000","22,554","22,469"
PUBLIC SERVICE COLORADO,6.50,8/1/2038,"36,000","37,713","38,882"
PUBLIC SERVICE COLORADO,6.25,9/1/2037,"21,000","21,528","21,952"
PUBLIC SERVICE ELECTRIC,5.45,3/1/2054,"410,000","407,567","404,662"
PUBLIC SERVICE ELECTRIC,5.45,8/1/2053,"717,000","745,551","706,381"
PUBLIC SERVICE ELECTRIC,3.00,3/1/2051,"173,000","114,745","112,870"
PUBLIC SERVICE ELECTRIC,3.15,1/1/2050,"208,000","143,691","141,856"
PUBLIC SERVICE ELECTRIC,3.85,5/1/2049,"144,000","112,061","111,468"
PUBLIC SERVICE ELECTRIC,4.05,5/1/2048,"200,000","161,719","160,706"
PUBLIC SERVICE ELECTRIC,3.60,12/1/2047,"54,000","40,807","40,134"
PUBLIC SERVICE ELECTRIC,3.80,3/1/2046,"44,000","34,357","34,355"
PUBLIC SERVICE ELECTRIC,3.65,9/1/2042,"65,000","51,016","50,868"
PUBLIC SERVICE ELECTRIC,3.95,5/1/2042,"24,000","19,763","19,572"
PUBLIC SERVICE ELECTRIC,5.50,3/1/2040,"331,000","335,612","330,765"
PUBLIC SERVICE ELECTRIC,5.80,5/1/2037,"17,000","17,072","17,753"
PUBLIC SERVICE OKLAHOMA,3.15,8/15/2051,"347,000","223,278","223,038"
PUBLIC STORAGE OP CO,5.35,8/1/2053,"200,000","191,825","192,862"
PUGET SOUND ENERGY INC,2.89,9/15/2051,"94,000","58,448","57,928"
PUGET SOUND ENERGY INC,3.25,9/15/2049,"173,000","116,590","113,929"
PUGET SOUND ENERGY INC,4.22,6/15/2048,"54,000","43,093","42,787"
PUGET SOUND ENERGY INC,4.30,5/20/2045,"65,000","51,882","53,135"
