0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
RAMSAY HEALTH CARE LTD,"4,974","159,358","157,657"
RANDSTAD NV,"3,254","187,120","147,625"
RANGE INTELLIGENT COMPUTI A,"7,500","27,968","24,721"
RATIONAL AG,132,"98,498","109,994"
REA GROUP LTD,"1,630","173,117","214,083"
REALTEK SEMICONDUCTOR CORP,"17,000","239,272","286,115"
REC LTD,"46,462","242,115","292,743"
RECKITT BENCKISER GROUP PLC,"20,183","1,433,835","1,092,480"
RECORDATI INDUSTRIA CHIMICA,"3,113","154,352","162,481"
RECRUIT HOLDINGS CO LTD,"42,000","1,543,727","2,247,258"
REDE D OR SAO LUIZ SA,"19,660","113,525","96,275"
REECE LTD,"6,540","94,078","109,936"
REGIONAL REIT LTD,"173,064","17,557","34,128"
REINET INVESTMENTS SCA,"4,797","101,814","120,713"
RELIANCE INDUSTRIES LTD,"110,126","3,328,219","4,134,702"
RELX PLC,"54,209","1,802,641","2,493,645"
REMGRO LTD,"18,984","155,296","141,486"
REMY COINTREAU,"1,426","174,878","119,056"
RENAULT SA,"5,641","220,495","289,228"
RENESAS ELECTRONICS CORP,"41,300","681,838","772,546"
RENTOKIL INITIAL PLC,"73,663","512,614","429,457"
REPSOL SA,"35,224","553,199","556,266"
RESONA HOLDINGS INC,"58,100","322,999","384,480"
RESTAURANT BRANDS INTERN,"8,599","599,505","605,798"
REXEL SA,"6,340","163,569","164,165"
RHB BANK BHD,"51,600","62,275","60,268"
RHEINMETALL AG,"1,225","341,030","624,544"
RICHTER GEDEON NYRT,"5,524","136,402","143,614"
RICOH CO LTD,"15,300","126,173","130,829"
RIO TINTO LTD,"9,430","715,248","749,441"
RIO TINTO PLC,"33,212","2,095,174","2,183,550"
RIYAD BANK,"51,999","414,175","361,066"
ROCHE HOLDING AG BR,952,"288,561","290,071"
ROCHE HOLDING AG GENUSSCHEIN,"19,743","5,601,384","5,481,725"
ROCKCHIP ELECTRONICS CO L A,700,"6,287","5,700"
ROCKWOOL A/S B SHS,214,"53,340","86,914"
ROHM CO LTD,"7,200","138,272","96,233"
ROLLS ROYCE HOLDINGS PLC,"238,129","696,587","1,375,054"
RONGSHENG PETROCHEMICAL CO A,"19,700","33,485","26,191"
ROYAL BANK OF CANADA,"39,572","3,570,982","4,212,125"
RUENTEX DEVELOPMENT CO LTD,"56,700","71,885","76,202"
RUMO SA,"44,972","199,578","167,761"
