0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
MT SINAI HOSPITAL,3.74,7/1/2049,"248,000","183,389","180,244"
MT SINAI HOSPITAL,3.98,7/1/2048,"35,000","27,389","27,309"
MURPHY OIL CORP,5.88,12/1/2027,"1,167,000","1,151,353","1,165,320"
MURPHY OIL USA INC,3.75,2/15/2031,"879,000","751,072","774,513"
MUTHOOT FINANCE LTD,7.13,2/14/2028,"1,318,000","1,317,364","1,331,167"
MVM ENERGETIKA ZRT,7.50,6/9/2028,"999,000","1,035,761","1,038,436"
MYLAN INC,5.20,4/15/2048,"200,000","153,738","162,340"
MYLAN INC,5.40,11/29/2043,"104,000","85,455","89,977"
NASDAQ INC,6.10,6/28/2063,"200,000","192,151","202,896"
NASDAQ INC,5.95,8/15/2053,"100,000","96,751","101,083"
NASDAQ INC,3.95,3/7/2052,"173,000","127,238","128,416"
NASDAQ INC,3.25,4/28/2050,"130,000","85,357","86,603"
NASDAQ INC,2.50,12/21/2040,"589,000","389,422","384,953"
NASDAQ INC,5.55,2/15/2034,"144,000","141,737","144,268"
NATIONAL GRID PLC,5.42,1/11/2034,"180,000","180,000","176,123"
NATIONAL GRID USA,5.80,4/1/2035,"13,000","12,655","12,954"
NATIONAL RURAL UTIL COOP,4.30,3/15/2049,"109,000","87,147","89,186"
NATIONAL RURAL UTIL COOP,4.40,11/1/2048,"87,000","70,610","72,605"
NATIONSTAR MTG HLD INC,7.13,2/1/2032,"180,000","178,721","181,012"
NATIONSTAR MTG HLD INC,5.75,11/15/2031,"2,772,000","2,529,452","2,604,765"
NATIONSTAR MTG HLD INC,5.13,12/15/2030,"401,000","343,771","368,202"
NATIONSTAR MTG HLD INC,5.50,8/15/2028,"1,200,000","1,108,519","1,153,872"
NATIONSTAR MTG HLD INC,6.00,1/15/2027,"125,000","123,674","123,678"
NATIONWIDE CHILDREN HOSP,4.56,11/1/2052,"269,000","238,711","242,434"
NAVIENT CORP,9.38,7/25/2030,"329,000","328,177","345,848"
NAVIENT CORP,5.50,3/15/2029,"166,000","145,518","151,465"
NAVIENT CORP,5.00,3/15/2027,"198,000","183,943","189,199"
NBCUNIVERSAL MEDIA LLC,4.45,1/15/2043,"69,000","59,377","59,579"
NBCUNIVERSAL MEDIA LLC,5.95,4/1/2041,"188,000","193,598","194,625"
NCL CORPORATION LTD,7.75,2/15/2029,"1,480,000","1,447,898","1,539,570"
NCL CORPORATION LTD,8.38,2/1/2028,"1,277,000","1,334,809","1,334,554"
NCL CORPORATION LTD,5.88,3/15/2026,"1,848,000","1,763,859","1,827,210"
NCR ATLEOS LLC,9.50,4/1/2029,"380,000","375,906","410,955"
NEPTUNE BIDCO US INC,9.29,4/15/2029,"515,000","484,191","493,082"
NESCO HOLDINGS II INC,5.50,4/15/2029,"3,149,000","2,994,787","2,920,225"
NEVADA POWER CO,6.00,3/15/2054,"200,000","199,675","203,090"
NEVADA POWER CO,3.13,8/1/2050,"57,000","35,878","36,393"
NEVADA POWER CO,6.65,4/1/2036,"100,000","104,478","107,645"
NEW FORTRESS ENERGY INC,8.75,3/15/2029,"495,000","495,000","450,930"
NEW FORTRESS ENERGY INC,6.50,9/30/2026,"2,736,000","2,596,317","2,506,668"
NEW FORTRESS ENERGY INC,6.75,9/15/2025,"1,952,000","1,912,320","1,890,902"
NEW GOLD INC,7.50,7/15/2027,"131,000","129,881","131,954"
NEW JERSEY ST TURNPIKE AUTH TU,7.10,1/1/2041,"300,000","349,909","342,006"
NEW JERSEY ST TURNPIKE AUTH TU,7.41,1/1/2040,"1,300,000","1,553,262","1,522,352"
NEW YORK NY,6.27,12/1/2037,"300,000","323,979","320,455"
NEWELL BRANDS INC,5.70,4/1/2026,"522,000","505,607","515,355"
NEWMARK GROUP INC,7.50,1/12/2029,"262,000","262,218","269,344"
NEWMONT / NEWCREST FIN,4.20,5/13/2050,"133,000","110,473","108,193"
NEWMONT CORP,4.88,3/15/2042,"1,186,000","1,122,102","1,093,907"
NEWMONT CORP,5.88,4/1/2035,"148,000","153,589","153,054"
NEXSTAR MEDIA INC,4.75,11/1/2028,"2,204,000","1,950,165","1,957,703"
NEXSTAR MEDIA INC,5.63,7/15/2027,"1,866,000","1,756,323","1,772,252"
NEXTERA ENERGY CAPITAL,5.25,2/28/2053,"860,000","777,284","796,016"
