0,1,2,3
,CalPERS 2023-2024 Annual Investment Report,,
,Derivatives,,
Security Name,Par Value,Book Value,Market Value
BCP7788M0 TRS USD R V 12MFEDL,"11,728,850","11,728,850","11,728,850"
BCP7788Q1 TRS USD P E,"(154,000)","(65,758,000)","(68,830,300)"
BCP7788Q1 TRS USD R V 12MFEDL,"65,758,000","65,758,000","65,758,000"
BCP77BGV4 TRS USD P E,"(4,000,000)","(425,876,000)","(494,160,000)"
BCP77BGV4 TRS USD R V 12MFEDL,"425,876,000","425,876,000","425,876,000"
BCP77BH19 TRS USD P E,"(1,000,000)","(46,420,000)","(47,510,000)"
BCP77BH19 TRS USD R V 12MFEDL,"46,420,000","46,420,000","46,420,000"
BCP77BH76 TRS USD P E,"(2,000,000)","(61,440,000)","(61,940,000)"
BCP77BH76 TRS USD R V 12MFEDL,"61,440,000","61,440,000","61,440,000"
BCP77BHA9 TRS USD P E,"(340,000)","(49,378,200)","(50,333,600)"
BCP77BHA9 TRS USD R V 12MFEDL,"49,378,200","49,378,200","49,378,200"
BCP77BHD3 TRS USD P E,"(400,000)","(191,288,000)","(201,688,000)"
BCP77BHD3 TRS USD R V 12MFEDL,"191,288,000","191,288,000","191,288,000"
BCP77E516 TRS USD P E,"(350,000)","(167,972,000)","(176,477,000)"
BCP77E516 TRS USD R V 12MFEDL,"167,972,000","167,972,000","167,972,000"
BCP77E540 TRS USD P E,"(302,000)","(21,949,360)","(20,073,940)"
BCP77E540 TRS USD R V 12MFEDL,"21,949,360","21,949,360","21,949,360"
BCP77E573 TRS USD P E,"(1,500,000)","(153,660,000)","(148,935,000)"
BCP77E573 TRS USD R V 12MFEDL,"153,660,000","153,660,000","153,660,000"
BCP77E5A6 TRS USD P E,"(1,470,000)","(167,434,470)","(181,603,800)"
BCP77E5A6 TRS USD R V 12MFEDL,"167,434,470","167,434,470","167,434,470"
BCP77E5D0 TRS USD P E,"(300,000)","(68,703,000)","(67,878,000)"
BCP77E5D0 TRS USD R V 12MFEDL,"68,703,000","68,703,000","68,703,000"
BCP77E5G3 TRS USD P E,"(153,000)","(9,782,820)","(10,497,330)"
BCP77E5G3 TRS USD R V 12MFEDL,"9,782,820","9,782,820","9,782,820"
BCP77ENA6 TRS USD P V 12MFEDL,"(4,801,500)","(4,801,500)","(4,801,500)"
BCP77ENA6 TRS USD R E,"1,000,000","4,801,500","4,623,320"
BCP77ENE8 TRS USD P V 12MFEDL,"(562,392)","(562,392)","(562,392)"
BCP77ENE8 TRS USD R E,"60,000","562,392","554,690"
BCP77KFY9 TRS USD P V 12MFEDL,"(1,612,288)","(1,612,288)","(1,612,288)"
BCP77KFY9 TRS USD R E,"320,000","1,612,288","1,582,011"
BCP77KGW2 TRS USD P V 12MFEDL,"(1,034,840)","(1,034,840)","(1,034,840)"
BCP77KGW2 TRS USD R E,"400,000","1,034,840","1,030,525"
BCP77KJT6 TRS USD P V 12MFEDL,"(1,204,890)","(1,204,890)","(1,204,890)"
BCP77KJT6 TRS USD R E,"150,000","1,204,890","1,196,068"
BCP77V2H6 TRS USD P E,"(244,000)","(108,138,360)","(107,643,040)"
BCP77V2H6 TRS USD R V 12MFEDL,"108,138,360","108,138,360","108,138,360"
BCP77V2L7 TRS USD P E,"(597,000)","(76,666,740)","(73,908,600)"
BCP77V2L7 TRS USD R V 12MFEDL,"76,666,740","76,666,740","76,666,740"
BCP77V2P8 TRS USD P E,"(88,000)","(37,774,880)","(39,248,000)"
BCP77V2P8 TRS USD R V 12MFEDL,"37,774,880","37,774,880","37,774,880"
BCP77V2S2 TRS USD P E,"(1,344,000)","(62,697,600)","(63,853,440)"
