0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
TWILIO INC,3.63,3/15/2029,"10,196,000","9,157,888","9,193,121"
TYCO ELECTRONICS GROUP S,7.13,10/1/2037,"15,080,000","16,825,530","17,403,828"
TYSON FOODS INC,5.10,9/28/2048,"9,474,000","9,831,313","8,263,223"
TYSON FOODS INC,4.55,6/2/2047,"15,308,000","15,962,025","12,300,437"
TYSON FOODS INC,5.15,8/15/2044,"1,400,000","1,641,518","1,225,210"
TYSON FOODS INC,4.88,8/15/2034,"2,900,000","3,152,186","2,729,770"
TYSON FOODS INC,5.70,3/15/2034,"25,000,000","24,986,809","24,887,750"
UBER TECHNOLOGIES INC,4.50,8/15/2029,"50,269,000","47,889,999","47,897,811"
UBER TECHNOLOGIES INC,6.25,1/15/2028,"17,526,000","17,511,513","17,539,670"
UBER TECHNOLOGIES INC,7.50,9/15/2027,"38,152,000","38,763,517","38,892,530"
UBER TECHNOLOGIES INC,8.00,11/1/2026,"28,825,000","28,945,166","29,067,130"
UBS GROUP AG,1.00,12/31/2099,"19,500,000","18,990,907","15,826,200"
UBS GROUP AG,1.00,11/15/2033,"48,490,000","53,917,385","58,475,546"
UBS GROUP AG,1.00,8/12/2033,"2,500,000","2,565,666","2,624,575"
UBS GROUP AG,1.00,5/14/2032,"46,000,000","45,006,463","39,255,480"
UBS GROUP AG,1.00,4/1/2031,"4,000,000","4,275,644","3,731,240"
UKG INC,6.88,2/1/2031,"83,947,000","84,521,696","85,009,769"
"UKG, INC,",1.00,2/10/2031,"2,840,000","2,840,000","2,849,230"
UNDER ARMOUR INC,3.25,6/15/2026,"10,150,000","9,763,698","9,635,903"
UNIFRAX ESCROW ISS CORP,5.25,9/30/2028,"7,175,000","6,206,127","3,928,671"
UNILEVER CAPITAL CORP,5.00,12/8/2033,"10,000,000","9,922,111","10,002,500"
UNION PACIFIC CORP,4.10,9/15/2067,"11,600,000","11,106,337","8,763,336"
UNION PACIFIC CORP,2.97,9/16/2062,"3,000,000","1,956,009","1,775,070"
UNION PACIFIC CORP,3.84,3/20/2060,"9,725,000","8,932,179","7,152,057"
UNION PACIFIC CORP,3.95,8/15/2059,"13,800,000","13,730,155","10,371,252"
UNION PACIFIC CORP,4.95,5/15/2053,"33,000,000","33,289,735","30,720,690"
UNION PACIFIC CORP,3.50,2/14/2053,"41,000,000","38,907,628","29,386,340"
UNION PACIFIC CORP,4.95,9/9/2052,"10,000,000","9,937,511","9,333,100"
UNION PACIFIC CORP,2.95,3/10/2052,"26,000,000","25,989,364","16,758,820"
UNION PACIFIC CORP,3.80,10/1/2051,"3,000,000","3,063,698","2,292,300"
UNION PACIFIC CORP,3.25,2/5/2050,"2,000,000","1,735,822","1,393,460"
UNION PACIFIC CORP,4.00,4/15/2047,"5,292,000","5,321,817","4,221,323"
UNION PACIFIC CORP,4.05,3/1/2046,"14,500,000","15,157,951","11,736,735"
UNION PACIFIC CORP,3.20,5/20/2041,"44,500,000","44,872,354","33,612,185"
UNION PACIFIC CORP,3.55,8/15/2039,"17,694,000","18,274,351","14,421,849"
UNION PACIFIC CORP,3.60,9/15/2037,"1,200,000","1,261,855","1,007,748"
UNITED AIR 2018 1 AA PTT,3.50,9/1/2031,"5,878,126","5,584,145","5,426,451"
UNITED AIR 2019 2 AA PTT,2.70,11/1/2033,"8,483,407","8,412,994","7,292,252"
UNITED AIRLINES HOLDINGS,4.88,1/15/2025,"740,000","737,259","734,776"
UNITED AIRLINES INC,1.00,2/22/2031,"1,995,000","1,985,025","1,996,776"
UNITED AIRLINES INC,4.63,4/15/2029,"68,176,000","64,461,897","63,526,397"
UNITED AIRLINES INC,4.38,4/15/2026,"77,911,000","76,390,356","75,300,202"
UNITED NATURAL FOODS INC,6.75,10/15/2028,"2,625,000","2,350,009","2,367,645"
UNITED PARCEL SERVICE,5.05,3/3/2053,"17,000,000","17,443,943","15,895,340"
UNITED PARCEL SERVICE,5.30,4/1/2050,"10,000,000","11,263,102","9,726,500"
UNITED PARCEL SERVICE,3.75,11/15/2047,"11,702,000","10,799,847","8,969,700"
UNITED PARCEL SERVICE,3.40,11/15/2046,"22,327,000","21,531,943","16,564,401"
UNITED RENTALS NORTH AM,6.13,3/15/2034,"21,510,000","21,420,288","21,427,187"
UNITED RENTALS NORTH AM,3.75,1/15/2032,"21,565,000","19,105,411","18,753,787"
UNITED RENTALS NORTH AM,3.88,2/15/2031,"31,941,000","28,679,738","28,515,328"
UNITED RENTALS NORTH AM,4.00,7/15/2030,"23,380,000","21,595,625","21,155,861"
UNITED RENTALS NORTH AM,5.25,1/15/2030,"9,666,000","9,316,459","9,356,881"
UNITED RENTALS NORTH AM,4.88,1/15/2028,"51,965,000","50,933,348","50,326,024"
