0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
PG+E CORP,5.25,7/1/2030,"29,125,000","26,833,676","27,846,995"
PG+E CORP,5.00,7/1/2028,"32,941,000","31,258,020","31,721,195"
PG+E RECOVERY FND LLC,5.54,7/15/2049,"25,000,000","24,997,299","25,146,000"
PG+E WILDFIRE RECOVERY,5.10,6/1/2054,"28,000,000","28,236,640","26,794,880"
PG+E WILDFIRE RECOVERY,5.21,12/1/2049,"25,000,000","24,999,673","24,228,250"
PG+E WILDFIRE RECOVERY,5.08,6/1/2043,"25,000,000","24,998,878","24,713,500"
PG+E WILDFIRE RECOVERY,4.72,6/1/2037,"25,000,000","24,998,634","23,871,000"
PHILLIPS 66,4.68,2/15/2045,"3,825,000","3,627,330","3,253,698"
PHILLIPS 66,4.88,11/15/2044,"16,124,000","18,164,338","14,271,836"
PHILLIPS 66,4.65,11/15/2034,"9,456,000","10,607,561","8,787,272"
PHILLIPS 66 CO,5.30,6/30/2033,"28,000,000","27,860,072","27,710,760"
PHILLIPS EDISON GROCERY,5.75,7/15/2034,"10,000,000","9,859,478","9,873,600"
PHILLIPS EDISON GROCERY,2.63,11/15/2031,"22,000,000","19,491,702","17,943,420"
PHINIA INC,6.75,4/15/2029,"7,075,000","7,124,812","7,182,328"
PIEDMONT HEALTHCARE INC,2.72,1/1/2042,"12,500,000","12,500,000","8,707,750"
PIEDMONT NATURAL GAS CO,5.05,5/15/2052,"9,000,000","8,927,189","7,865,640"
PIKE CORP,5.50,9/1/2028,"21,231,000","19,830,465","20,351,400"
PILGRIM S PRIDE CORP,6.88,5/15/2034,"27,000,000","26,507,034","28,679,940"
PILGRIM S PRIDE CORP,6.25,7/1/2033,"20,000,000","19,878,612","20,311,200"
PILGRIM S PRIDE CORP,3.50,3/1/2032,"5,000,000","4,622,812","4,230,550"
PINE STREET TRUST II,5.57,2/15/2049,"10,184,000","10,277,522","9,399,425"
PIONEER NATURAL RESOURCE,2.15,1/15/2031,"13,000,000","12,856,707","10,918,700"
PLAINS ALL AMER PIPELINE,4.90,2/15/2045,"43,872,000","38,315,661","37,199,069"
PLAINS ALL AMER PIPELINE,4.70,6/15/2044,"30,000,000","27,432,798","24,717,000"
PLAINS ALL AMER PIPELINE,5.15,6/1/2042,"6,319,000","5,384,781","5,599,708"
PLAINS ALL AMER PIPELINE,5.70,9/15/2034,"20,000,000","19,970,301","19,827,600"
PLAYTIKA HOLDING CORP,4.25,3/15/2029,"19,344,000","17,561,472","17,040,323"
PM GENERAL PURCHASER LLC,9.50,10/1/2028,"13,129,000","13,424,290","13,391,580"
PNC FINANCIAL SERVICES,1.00,1/22/2035,"20,000,000","20,000,000","20,102,600"
PNC FINANCIAL SERVICES,1.00,8/18/2034,"10,000,000","10,000,000","10,246,000"
PNC FINANCIAL SERVICES,1.00,1/24/2034,"29,500,000","28,728,595","28,499,065"
PNC FINANCIAL SERVICES,1.00,6/6/2033,"20,300,000","18,691,480","18,812,213"
POST HOLDINGS INC,6.25,2/15/2032,"29,669,000","29,705,746","29,744,656"
POST HOLDINGS INC,4.50,9/15/2031,"53,018,000","46,970,676","47,515,792"
POST HOLDINGS INC,4.63,4/15/2030,"59,377,000","54,616,996","54,558,556"
POST HOLDINGS INC,5.50,12/15/2029,"42,195,000","39,969,343","40,677,668"
POST HOLDINGS INC,5.63,1/15/2028,"38,821,000","37,965,075","38,231,309"
POTOMAC ELECTRIC POWER,5.20,3/15/2034,"8,000,000","7,970,588","7,995,360"
POWDERHOUND,1.00,3/31/2028,"253,534,842","353,220,551","407,630,282"
PPL ELECTRIC UTILITIES,5.25,5/15/2053,"20,000,000","20,638,381","19,065,800"
PPL ELECTRIC UTILITIES,3.00,10/1/2049,"4,000,000","3,727,181","2,650,680"
PPL ELECTRIC UTILITIES,3.95,6/1/2047,"44,464,000","43,898,839","35,238,165"
PPL ELECTRIC UTILITIES,4.15,10/1/2045,"19,700,000","19,610,722","16,225,511"
PPL ELECTRIC UTILITIES,4.13,6/15/2044,"20,506,000","20,176,212","16,947,184"
PPL ELECTRIC UTILITIES,4.75,7/15/2043,"500,000","587,167","452,825"
PPL ELECTRIC UTILITIES,5.00,5/15/2033,"11,500,000","11,686,412","11,330,605"
PRA GROUP INC,8.88,1/31/2030,"7,100,000","7,100,000","7,101,704"
PRA GROUP INC,7.38,9/1/2025,"14,100,000","14,025,349","14,130,738"
PRAIRIE ECI ACQUIROR LP,1.00,8/1/2029,"2,000,000","2,000,000","1,998,760"
PRECISION DRILLING CORP,6.88,1/15/2029,"2,175,000","2,153,506","2,151,641"
PRESTIGE BRANDS INC,3.75,4/1/2031,"22,210,000","19,183,654","19,344,910"
PRESTIGE BRANDS INC,5.13,1/15/2028,"2,040,000","2,066,232","1,980,636"
PRIME HEALTHCARE SERVICE,7.25,11/1/2025,"18,375,000","18,073,164","18,347,070"
