0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
TCL ELECTRONICS HOLDINGS LTD,"4,808,333","3,138,750","3,892,319"
TCL TECHNOLOGY GROUP CORP A,"796,190","476,085","471,117"
TCL ZHONGHUAN RENEWABLE EN A,"183,953","463,558","217,949"
TDK CORP,"1,766,700","65,607,297","108,345,739"
TEAMVIEWER SE,"580,077","7,476,620","6,512,314"
TECAN GROUP AG REG,"21,655","8,691,999","7,248,939"
TECH MAHINDRA LTD,"1,022,240","12,893,342","17,535,403"
TECH PRO,"18,653,192",0,2
TECHNIP ENERGIES NV,"232,347","3,530,316","5,214,460"
TECHNIPFMC PLC,"828,679","6,703,225","21,670,070"
TECHNOLOGY ONE LTD,"1,306,934","12,362,266","16,234,750"
TECHNOPRO HOLDINGS INC,"347,700","6,880,403","5,695,589"
TECHNOPROBE SPA,"807,753","6,093,104","7,964,529"
TECHTRONIC INDUSTRIES CO LTD,"2,851,016","24,938,975","32,573,530"
TECK RESOURCES LTD CLS B,"756,700","22,641,733","36,254,851"
TECO ELECTRIC + MACHINERY,"8,444,000","11,684,291","13,925,277"
TEIJIN LTD,"987,300","11,219,970","8,202,949"
TEJAS NETWORKS LTD,"107,161","1,204,097","1,815,976"
TELE2 AB B SHS,"2,956,802","36,804,775","29,790,823"
TELECOM ITALIA RSP,"7,657,687","3,956,371","1,993,581"
TELECOM ITALIA SPA,"15,740,533","11,680,717","3,770,535"
TELECOM PLUS PLC,"121,996","2,586,920","2,720,445"
TELEFONICA BRASIL S.A.,"2,658,357","28,139,121","21,699,701"
TELEFONICA SA,"24,472,828","151,092,172","103,865,910"
TELEKOM MALAYSIA BHD,"2,638,071","3,241,626","3,780,655"
TELENOR ASA,"3,071,016","54,824,589","35,101,446"
TELEPERFORMANCE,"104,128","16,687,934","10,974,725"
TELIA CO AB,"12,390,151","52,772,948","33,261,822"
TELIX PHARMACEUTICALS LTD,"514,579","3,488,450","6,409,309"
TELKOM INDONESIA PERSERO TBK,"226,281,800","58,314,764","43,252,643"
TELKOM SA SOC LTD,"465,982","1,065,886","625,478"
TELSTRA GROUP LTD,"21,223,308","55,146,082","51,309,838"
TELUS CORP,"2,055,784","36,014,799","31,114,325"
TEMENOS AG   REG,"101,820","9,905,460","7,025,215"
TEMPLE + WEBSTER GROUP LTD,"215,148","1,596,046","1,349,223"
TENAGA NASIONAL BHD,"25,807,393","70,005,103","75,384,393"
TENARIS SA,"789,076","12,088,340","12,135,729"
TENCENT HOLDINGS LTD,"14,836,933","666,068,630","707,697,037"
TENCENT MUSIC ENTERTAINM ADR,"2,562,120","32,865,812","35,997,786"
TERA RESOURCE CO LTD,"163,468",0,0
TERNA RETE ELETTRICA NAZIONA,"6,246,633","44,866,103","48,323,297"
TERUMO CORP,"5,340,208","77,154,140","88,073,927"
