0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
BRUNDAGE BONE CONCRETE,6.00,2/1/2026,"95,000","94,431","93,966"
BUCKEYE PARTNERS LP,5.60,10/15/2044,"30,000","22,641","23,697"
BUCKEYE PARTNERS LP,5.85,11/15/2043,"48,000","37,679","41,124"
BUCKEYE PARTNERS LP,4.50,3/1/2028,"129,000","119,198","121,235"
BUCKEYE PARTNERS LP,4.13,12/1/2027,"11,000","10,192","10,276"
BUCKEYE PARTNERS LP,3.95,12/1/2026,"28,000","26,196","26,638"
BUILDERS FIRSTSOURCE INC,6.38,3/1/2034,"505,000","505,000","499,874"
BUILDERS FIRSTSOURCE INC,6.38,6/15/2032,"1,229,000","1,193,976","1,231,335"
BUILDERS FIRSTSOURCE INC,4.25,2/1/2032,"288,000","248,007","254,336"
BURFORD CAPITAL GLBL FIN,9.25,7/1/2031,"1,709,000","1,759,416","1,799,013"
BURFORD CAPITAL GLBL FIN,6.88,4/15/2030,"489,000","474,807","479,934"
BURFORD CAPITAL GLBL FIN,6.25,4/15/2028,"50,000","48,563","48,539"
BURLINGTN NORTH SANTA FE,5.20,4/15/2054,"1,298,000","1,236,153","1,246,340"
BURLINGTN NORTH SANTA FE,4.45,1/15/2053,"173,000","149,223","147,335"
BURLINGTN NORTH SANTA FE,2.88,6/15/2052,"335,000","218,974","211,727"
BURLINGTN NORTH SANTA FE,3.05,2/15/2051,"1,233,000","843,011","816,850"
BURLINGTN NORTH SANTA FE,3.55,2/15/2050,"121,000","90,680","88,973"
BURLINGTN NORTH SANTA FE,4.15,12/15/2048,"419,000","343,695","342,038"
BURLINGTN NORTH SANTA FE,4.05,6/15/2048,"134,000","108,163","108,237"
BURLINGTN NORTH SANTA FE,4.13,6/15/2047,"45,000","36,911","36,726"
BURLINGTN NORTH SANTA FE,3.90,8/1/2046,"71,000","56,016","56,229"
BURLINGTN NORTH SANTA FE,4.70,9/1/2045,"607,000","539,180","543,599"
BURLINGTN NORTH SANTA FE,4.15,4/1/2045,"781,000","661,887","646,832"
BURLINGTN NORTH SANTA FE,4.55,9/1/2044,"1,753,000","1,606,106","1,541,238"
BURLINGTN NORTH SANTA FE,4.90,4/1/2044,"322,000","297,021","296,907"
BURLINGTN NORTH SANTA FE,5.15,9/1/2043,"65,000","61,662","62,147"
BURLINGTN NORTH SANTA FE,4.45,3/15/2043,"65,000","56,698","56,899"
BURLINGTN NORTH SANTA FE,4.38,9/1/2042,"40,000","34,650","34,831"
BURLINGTN NORTH SANTA FE,4.40,3/15/2042,"45,000","39,176","39,332"
BURLINGTN NORTH SANTA FE,5.40,6/1/2041,"52,000","51,018","51,359"
BURLINGTN NORTH SANTA FE,5.05,3/1/2041,"45,000","42,667","42,699"
BURLINGTN NORTH SANTA FE,5.75,5/1/2040,"379,000","402,001","389,017"
BURLINGTN NORTH SANTA FE,6.15,5/1/2037,"62,000","66,290","66,876"
BURLINGTN NORTH SANTA FE,6.20,8/15/2036,"38,000","40,863","41,089"
CABLE ONE INC,4.00,11/15/2030,"823,000","644,589","613,958"
CALIFORNIA ENDOWMENT/THE,2.50,4/1/2051,"520,000","324,362","319,493"
CALIFORNIA INSTITUTE OF,3.65,9/1/2119,"149,000","94,433","99,134"
CALIFORNIA INSTITUTE OF,4.70,11/1/2111,"44,000","35,480","37,589"
CALIFORNIA INSTITUTE OF,4.32,8/1/2045,"39,000","33,800","34,688"
CALIFORNIA ST,7.63,3/1/2040,"2,500,000","2,997,482","2,957,205"
CALIFORNIA ST,7.35,11/1/2039,"500,000","579,173","576,102"
CALIFORNIA ST,7.30,10/1/2039,"1,000,000","1,158,601","1,142,881"
CALIFORNIA ST,7.55,4/1/2039,"1,000,000","1,193,716","1,184,917"
CALPINE CORP,5.13,3/15/2028,"900,000","833,108","865,620"
CALUMET SPECIALTY PROD,9.75,7/15/2028,"410,000","408,633","388,442"
CALUMET SPECIALTY PROD,8.13,1/15/2027,"47,000","45,443","44,180"
CAMELOT RETURN MERGER SU,8.75,8/1/2028,"347,000","345,118","340,362"
CAMERON LNG LLC,3.70,1/15/2039,"1,982,000","1,673,481","1,605,261"
CAMERON LNG LLC,3.40,1/15/2038,"404,000","335,211","328,185"
CAMERON LNG LLC,3.30,1/15/2035,"910,000","767,763","750,741"
CANADIAN NATL RAILWAY,4.40,8/5/2052,"1,400,000","1,208,828","1,202,530"
CANADIAN NATL RAILWAY,2.45,5/1/2050,"230,000","139,323","137,604"
CANADIAN NATL RAILWAY,4.45,1/20/2049,"520,000","447,485","456,071"
