0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
MIDAMERICAN ENERGY CO,5.30,2/1/2055,"20,000,000","19,916,390","19,048,000"
MIDAMERICAN ENERGY CO,5.85,9/15/2054,"25,000,000","25,009,329","25,621,750"
MIDAMERICAN ENERGY CO,2.70,8/1/2052,"1,500,000","967,313","897,360"
MIDAMERICAN ENERGY CO,3.65,8/1/2048,"52,327,000","50,282,789","39,204,435"
MIDAMERICAN ENERGY CO,3.95,8/1/2047,"17,976,000","17,338,650","13,997,192"
MIDAMERICAN ENERGY CO,4.25,5/1/2046,"16,204,000","16,099,601","13,344,480"
MIDAMERICAN ENERGY CO,4.40,10/15/2044,"49,356,000","50,459,414","41,877,579"
MIDAS OPCO HOLDINGS LLC,5.63,8/15/2029,"33,098,000","29,903,634","30,584,869"
MIDCAP FINANCIAL ISSR TR,6.50,5/1/2028,"25,637,000","24,036,889","24,214,659"
MIDWEST GMNG BOR/MWG FIN,4.88,5/1/2029,"25,103,000","23,417,712","23,390,975"
MILEAGE PLUS HLDINGS LLC,6.50,6/20/2027,"13,200,000","13,804,780","13,229,172"
MILLENNIUM ESCROW CORP,6.63,8/1/2026,"11,190,000","9,876,726","5,799,329"
MIRABELA NICKEL,1.00,9/10/2044,"4,155",0,0
MISSISSIPPI POWER CO,3.10,7/30/2051,"17,000,000","16,458,026","10,717,990"
MISSISSIPPI POWER CO,4.25,3/15/2042,"2,000,000","1,706,062","1,642,780"
MITER BRAND / MIWD BORR,6.75,4/1/2032,"18,497,000","18,481,989","18,607,982"
MITSUBISHI UFJ FIN GRP,3.75,7/18/2039,"39,948,000","42,366,454","33,364,570"
MITSUBISHI UFJ FIN GRP,1.00,7/20/2033,"20,000,000","20,000,000","19,703,200"
MITSUBISHI UFJ FIN GRP,1.00,10/13/2032,"15,000,000","15,000,000","12,419,100"
MITSUBISHI UFJ FIN GRP,1.00,7/20/2032,"47,000,000","47,000,000","38,642,930"
MIWD HLDCO II/MIWD FIN,5.50,2/1/2030,"14,524,000","12,840,136","13,431,650"
MIZUHO FINANCIAL GROUP,1.00,7/10/2035,"25,000,000","25,000,000","24,916,500"
MIZUHO FINANCIAL GROUP,1.00,7/9/2032,"60,000,000","58,201,483","48,708,000"
MIZUHO FINANCIAL GROUP,1.00,9/8/2031,"17,300,000","15,537,381","14,153,130"
MOBIUS MERGER SUB,9.00,6/1/2030,"2,550,000","2,360,486","2,528,988"
MODENA BUYER LLC,1.00,4/18/2031,"12,300,000","12,054,000","11,988,687"
MODIVCARE ESCROW ISSUER,5.00,10/1/2029,"9,475,000","7,591,929","6,670,590"
MODIVCARE INC,5.88,11/15/2025,"7,425,000","7,292,865","7,534,073"
MOHEGAN TRIBAL GAMING AU,8.00,2/1/2026,"25,500,000","24,732,280","24,066,900"
MOLINA HEALTHCARE INC,3.88,5/15/2032,"17,439,000","15,508,372","15,122,229"
MOLINA HEALTHCARE INC,3.88,11/15/2030,"25,896,000","23,100,150","22,991,505"
MOLINA HEALTHCARE INC,4.38,6/15/2028,"27,975,000","26,482,313","26,307,690"
MOLSON COORS BEVERAGE,4.20,7/15/2046,"38,712,000","38,490,070","30,910,758"
MOLSON COORS BEVERAGE,5.00,5/1/2042,"31,133,000","33,324,896","28,483,270"
MOODY S CORPORATION,3.10,11/29/2061,"1,000,000","678,493","612,530"
MOODY S CORPORATION,3.75,2/25/2052,"34,500,000","31,306,300","25,918,470"
MOODY S CORPORATION,4.88,12/17/2048,"15,729,000","17,355,491","14,084,848"
MOODY S CORPORATION,5.25,7/15/2044,"16,400,000","18,279,073","15,702,836"
MOODY S CORPORATION,2.75,8/19/2041,"21,000,000","20,632,682","14,506,170"
MOODY S CORPORATION,4.25,8/8/2032,"13,500,000","13,320,963","12,686,625"
MOOG INC,4.25,12/15/2027,"11,553,000","11,073,887","10,954,670"
MORGAN STANLEY,6.38,7/24/2042,"17,000,000","20,813,200","18,688,610"
MORGAN STANLEY,1.00,4/22/2042,"10,000,000","10,125,291","7,495,600"
MORGAN STANLEY,1.00,4/22/2039,"2,400,000","2,734,835","2,145,072"
MORGAN STANLEY,1.00,1/19/2038,"20,000,000","20,000,000","19,886,200"
MORGAN STANLEY,1.00,4/20/2037,"22,000,000","21,947,976","21,070,500"
MORGAN STANLEY,1.00,9/16/2036,"49,000,000","43,664,312","38,779,090"
MORGAN STANLEY,1.00,1/21/2033,"42,000,000","41,736,264","35,704,620"
MORGAN STANLEY,1.00,10/20/2032,"36,500,000","35,231,799","30,195,720"
MORGAN STANLEY,1.00,7/21/2032,"53,614,000","53,517,483","43,859,469"
MORGAN STANLEY,1.00,4/28/2032,"179,000,000","179,000,000","143,851,560"
MOSS CREEK RESOURCES HLD,10.50,5/15/2027,"1,425,000","1,427,152","1,461,452"
MOSS CREEK RESOURCES HLD,7.50,1/15/2026,"10,925,000","10,798,392","10,945,321"
