0,1,2,3
,International Real Estate Investment Trusts (REITs),,
Security Name,Shares,Book Value,Market Value
JAPAN EXCELLENT INC,"2,145","2,366,660","1,582,819"
JAPAN HOTEL REIT INVESTMENT,"24,237","12,497,951","11,707,167"
JAPAN LOGISTICS FUND INC,"1,514","3,968,294","2,503,588"
JAPAN METROPOLITAN FUND INVE,"33,345","26,519,921","18,759,931"
JAPAN PRIME REALTY INVESTMEN,"5,991","17,328,936","12,066,915"
JAPAN REAL ESTATE INVESTMENT,"6,551","34,015,450","20,688,226"
KDX REALTY INVESTMENT CORP,"16,732","19,787,147","16,278,491"
KEPPEL DC REIT,"7,974,500","12,470,102","10,591,478"
KEPPEL REIT,"4,143,661","3,291,383","2,553,010"
KINEA RENDIMENTOS IMOBILIARIOS,"72,379","1,379,681","1,381,269"
KIWI PROPERTY GROUP LTD,"3,189,359","2,665,836","1,613,052"
KLCCP STAPLED GROUP,"20,500","32,776","32,157"
KLEPIERRE,"360,706","11,878,021","9,657,035"
LAND SECURITIES GROUP PLC,"1,278,250","14,401,417","10,010,567"
LASALLE LOGIPORT REIT,"8,102","9,388,704","7,434,137"
LENDLEASE GLOBAL COMMERCIAL,"2,688,661","1,420,544","1,110,979"
LINK REIT,"12,352,171","104,644,769","48,017,059"
LONDONMETRIC PROPERTY PLC,"3,481,163","9,312,778","8,511,462"
LOTTE REIT CO LTD,"210,950","850,421","501,124"
LOTUS S RETAIL GROWTH FREEHO,"97,800","33,855","30,648"
MAPLETREE INDUSTRIAL TRUST,"9,909,720","17,338,728","15,428,526"
MAPLETREE LOGISTICS TRUST,"5,714,250","6,461,261","5,439,152"
MAPLETREE PAN ASIA COM TRUST,"9,839,644","12,828,568","8,857,689"
MERLIN PROPERTIES SOCIMI SA,"581,397","6,690,079","6,480,637"
MINDSPACE BUSINESS PARKS REI,"315,338","1,324,248","1,259,663"
MIRAI CORP,"3,575","1,416,446","996,763"
MIRVAC GROUP,"7,406,343","12,014,130","9,249,833"
MITSUBISHI ESTATE LOGISTICS,829,"2,859,506","1,963,510"
MITSUI FUDOSAN LOGISTICS PAR,"3,757","14,259,014","10,124,702"
MORI HILLS REIT INVESTMENT C,"2,818","3,399,567","2,305,418"
MORI TRUST REIT INC,"4,156","2,440,492","1,793,040"
NATIONAL STORAGE REIT,"2,136,449","2,996,873","3,281,706"
NIPPON ACCOMMODATIONS FUND,"2,895","14,007,164","11,500,093"
NIPPON BUILDING FUND INC,"7,279","38,941,181","25,476,047"
NIPPON PROLOGIS REIT INC,"12,773","31,329,260","19,930,517"
NIPPON REIT INVESTMENT CORP,806,"2,506,456","1,653,500"
NOMURA REAL ESTATE MASTER FU,"21,783","26,779,291","19,323,847"
NTT UD REIT INVESTMENT CORP,"2,689","2,987,098","1,944,124"
ONE REIT INC,446,"982,181","710,340"
ORIX JREIT INC,"13,605","18,617,602","13,464,603"
OUE REAL ESTATE INVESTMENT T,"2,936,633","1,126,537","563,384"
PARAGON REIT,"2,008,900","1,351,224","1,267,377"
