0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
UNITED RENTALS NORTH AM,5.50,5/15/2027,"7,510,000","7,424,421","7,454,576"
UNITED WHOLESALE MTGE LL,5.50,4/15/2029,"27,196,000","24,800,561","25,828,041"
UNITED WHOLESALE MTGE LL,5.75,6/15/2027,"11,753,000","11,224,333","11,476,805"
UNITED WHOLESALE MTGE LL,5.50,11/15/2025,"19,666,000","19,263,734","19,548,987"
UNITEDHEALTH GROUP INC,5.20,4/15/2063,"42,000,000","41,754,896","38,989,020"
UNITEDHEALTH GROUP INC,6.05,2/15/2063,"29,000,000","29,569,012","30,506,840"
UNITEDHEALTH GROUP INC,5.88,2/15/2053,"30,000,000","29,828,394","31,161,900"
UNITEDHEALTH GROUP INC,4.75,5/15/2052,"10,000,000","9,751,322","8,855,000"
UNITEDHEALTH GROUP INC,3.25,5/15/2051,"53,000,000","46,936,233","36,396,690"
UNITEDHEALTH GROUP INC,2.90,5/15/2050,"10,000,000","8,733,113","6,483,400"
UNITEDHEALTH GROUP INC,3.70,8/15/2049,"3,000,000","3,026,126","2,254,620"
UNITEDHEALTH GROUP INC,4.45,12/15/2048,"9,200,000","9,277,538","7,862,320"
UNITEDHEALTH GROUP INC,4.25,6/15/2048,"20,800,000","20,577,539","17,198,896"
UNITEDHEALTH GROUP INC,3.75,10/15/2047,"26,000,000","25,894,250","19,815,640"
UNITEDHEALTH GROUP INC,4.20,1/15/2047,"4,900,000","5,206,906","4,037,894"
UNITEDHEALTH GROUP INC,4.75,7/15/2045,"18,060,000","19,974,515","16,367,597"
UNITEDHEALTH GROUP INC,2.75,5/15/2040,"7,000,000","7,295,880","5,033,700"
UNITEDHEALTH GROUP INC,3.50,8/15/2039,"3,500,000","3,845,830","2,827,370"
UNITEDHEALTH GROUP INC,4.50,4/15/2033,"10,000,000","9,644,564","9,554,400"
UNITEDHEALTH GROUP INC,5.35,2/15/2033,"4,000,000","4,056,304","4,052,160"
UNITI GROUP/CSL CAPITAL,6.50,2/15/2029,"18,165,000","14,581,811","11,570,560"
UNITI GROUP/CSL CAPITAL,4.75,4/15/2028,"21,437,000","19,073,202","17,521,746"
UNITI GROUP/CSL CAPITAL,10.50,2/15/2028,"69,267,000","68,697,040","68,101,236"
UNITI GRP/UNITI HLD/CSL,6.00,1/15/2030,"12,204,000","9,513,447","7,291,524"
UNIV OF CALIFORNIA CA RGTS MED,4.56,5/15/2053,"20,000,000","20,000,000","17,730,080"
UNIV OF MICHIGAN MI,3.50,4/1/2052,"5,000,000","5,000,000","3,799,725"
UNIVERSAL HEALTH SVCS,2.65,1/15/2032,"2,400,000","1,950,971","1,956,312"
UNIVERSAL HEALTH SVCS,2.65,10/15/2030,"19,399,000","19,334,295","16,537,260"
UNIVISION COMMUNICATIONS,8.50,7/31/2031,"9,750,000","9,745,664","9,472,418"
UNIVISION COMMUNICATIONS,7.38,6/30/2030,"32,735,000","31,703,742","30,538,154"
UNIVISION COMMUNICATIONS,4.50,5/1/2029,"27,209,000","25,010,906","22,914,604"
UNIVISION COMMUNICATIONS,8.00,8/15/2028,"64,649,000","65,042,397","63,003,036"
UNIVISION COMMUNICATIONS,6.63,6/1/2027,"31,814,000","31,067,746","30,503,263"
URBAN ONE INC,7.38,2/1/2028,"7,850,000","7,429,538","6,000,148"
US ACUTE CARE SOLUTIONS,9.75,5/15/2029,"14,500,000","14,238,726","14,303,090"
US BANCORP,1.00,11/3/2036,"22,500,000","16,871,112","17,728,875"
US BANCORP,1.00,1/23/2035,"20,000,000","20,000,000","20,093,600"
US BANCORP,1.00,6/12/2034,"49,000,000","49,015,679","49,682,570"
US BANCORP,1.00,2/1/2034,"7,000,000","6,623,643","6,632,990"
US BANCORP,1.00,7/22/2033,"18,500,000","16,910,967","17,532,635"
US CELLULAR CORP,6.70,12/15/2033,"12,212,000","11,027,351","13,004,315"
US FOODS INC,7.25,1/15/2032,"19,498,000","19,566,562","20,240,679"
US FOODS INC,4.63,6/1/2030,"22,383,000","20,792,146","20,829,844"
US FOODS INC,4.75,2/15/2029,"36,415,000","34,535,229","34,543,997"
US FOODS INC,6.88,9/15/2028,"25,933,000","26,036,410","26,524,272"
USA COM PART/USA COM FIN,7.13,3/15/2029,"37,027,000","37,109,903","37,287,300"
USA COM PART/USA COM FIN,6.88,9/1/2027,"31,186,000","30,562,210","31,237,457"
USI INC/NY,7.50,1/15/2032,"6,369,000","6,361,124","6,474,407"
UTAH ACQUISITION SUB,5.25,6/15/2046,"8,437,000","9,302,599","6,946,182"
VAIL RESORTS INC,6.50,5/15/2032,"43,691,000","43,822,652","44,217,913"
VALARIS LTD,8.38,4/30/2030,"43,025,000","43,544,598","44,537,329"
VALE OVERSEAS LIMITED,6.40,6/28/2054,"10,000,000","9,923,521","9,870,900"
VALE OVERSEAS LIMITED,6.88,11/21/2036,"2,000,000","2,091,464","2,135,340"
