0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL AI0987,4.50,7/1/2041,"499,605","542,647","484,735"
FNMA POOL AI1019,4.50,5/1/2041,"85,448","93,166","82,905"
FNMA POOL AI1116,4.50,4/1/2041,"139,903","148,051","135,739"
FNMA POOL AI1151,4.50,4/1/2041,"1,040,306","1,019,112","1,009,343"
FNMA POOL AI1859,4.50,5/1/2041,"628,886","664,522","610,168"
FNMA POOL AI2090,4.50,4/1/2041,"25,523","26,967","24,763"
FNMA POOL AI2123,4.50,5/1/2041,"11,676","12,804","11,328"
FNMA POOL AI2404,4.50,5/1/2041,"233,901","253,647","226,939"
FNMA POOL AI2463,4.50,5/1/2041,"10,207","11,197","9,904"
FNMA POOL AI2468,4.50,5/1/2041,"12,815","14,044","12,434"
FNMA POOL AI2472,4.50,5/1/2041,"124,687","131,752","120,976"
FNMA POOL AI2504,4.50,5/1/2041,"85,202","90,030","82,727"
FNMA POOL AI2572,4.50,5/1/2041,"26,575","28,675","25,786"
FNMA POOL AI2574,5.00,5/1/2041,"4,366","4,562","4,335"
FNMA POOL AI2828,4.50,6/1/2041,"12,632","13,855","12,256"
FNMA POOL AI2898,4.50,5/1/2041,"509,797","558,999","494,624"
FNMA POOL AI3051,4.50,7/1/2041,"820,626","900,265","796,200"
FNMA POOL AI3097,5.00,6/1/2041,"98,300","106,238","97,600"
FNMA POOL AI3653,4.50,5/1/2041,"1,387,584","1,520,648","1,346,284"
FNMA POOL AI4162,5.00,6/1/2041,"369,772","413,934","367,139"
FNMA POOL AI4291,4.50,6/1/2041,"5,858","6,407","5,684"
FNMA POOL AI4835,4.50,6/1/2041,"926,055","980,969","898,481"
FNMA POOL AI4890,4.50,6/1/2041,"1,504,044","1,647,606","1,459,276"
FNMA POOL AI4895,4.50,2/1/2040,"137,892","149,018","134,010"
FNMA POOL AI4918,4.50,8/1/2041,"788,062","861,881","764,606"
FNMA POOL AI4931,4.50,9/1/2041,"525,145","569,628","509,514"
FNMA POOL AI4937,4.50,10/1/2041,"281,834","303,301","273,446"
FNMA POOL AI4951,4.50,11/1/2041,"70,892","76,300","69,039"
FNMA POOL AI5011,4.50,6/1/2041,"36,843","38,933","35,746"
FNMA POOL AI5048,4.50,7/1/2041,"12,189","13,364","11,825"
FNMA POOL AI5074,4.50,7/1/2041,"56,471","61,325","54,786"
FNMA POOL AI5595,5.00,7/1/2041,"229,257","256,203","227,631"
FNMA POOL AI5710,5.00,6/1/2041,"47,542","49,681","47,203"
FNMA POOL AI5868,4.50,7/1/2041,"227,082","248,978","220,323"
FNMA POOL AI6092,4.00,6/1/2031,"2,318","2,366","2,255"
FNMA POOL AI6515,4.50,7/1/2041,"8,220","9,018","7,975"
FNMA POOL AI6581,4.50,7/1/2041,"279,498","306,642","271,179"
FNMA POOL AI7004,4.50,7/1/2041,"127,217","139,546","123,431"
FNMA POOL AI7190,4.50,7/1/2041,"131,891","139,613","127,965"
FNMA POOL AI7294,4.50,8/1/2041,"89,156","96,693","86,502"
FNMA POOL AI7417,4.50,9/1/2041,"343,272","363,735","333,051"
FNMA POOL AI7569,4.50,9/1/2041,"251,085","265,837","243,612"
FNMA POOL AI7578,4.50,9/1/2041,"82,514","89,494","80,058"
FNMA POOL AI7662,4.50,7/1/2041,"239,318","262,417","232,195"
FNMA POOL AI7951,4.50,8/1/2036,"96,765","104,796","93,885"
FNMA POOL AI8483,4.50,7/1/2041,"2,279,857","2,500,955","2,211,999"
FNMA POOL AI8772,4.50,8/1/2041,"7,445","8,087","7,224"
FNMA POOL AI8842,4.50,8/1/2041,"53,372","58,561","51,783"
FNMA POOL AI9522,4.50,9/1/2041,"701,571","741,559","680,689"
