0,1,2,3
,International Equity,,
Security Name,Shares,Book Value,Market Value
TORIDOLL HOLDINGS CORP,"59,700","1,587,816","1,373,557"
TOROMONT INDUSTRIES LTD,"150,833","7,964,931","13,352,255"
TORONTO DOMINION BANK,"3,492,506","180,709,579","191,937,044"
TORRENT PHARMACEUTICALS LTD,"200,424","4,326,177","6,708,983"
TORRENT POWER LTD,"386,119","3,524,017","6,938,294"
TOSHIBA TEC CORP,"38,900","782,545","831,880"
TOSOH CORP,"1,120,500","14,360,574","14,614,006"
TOTALENERGIES SE,"7,055,909","410,990,169","471,402,629"
TOTALENERGIES SE  SPON ADR,"60,717","3,563,413","4,048,610"
TOTETSU KOGYO CO LTD,"46,600","849,499","924,123"
TOTO LTD,"252,000","7,279,288","5,949,940"
TOTVS SA,"1,071,113","5,940,455","5,868,220"
TOUNG LOONG TEXTILE MANUF CO,"13,000","10,583","9,998"
TOURMALINE OIL CORP,"531,500","29,490,160","24,101,717"
TOWA CORP,"43,700","1,803,909","3,064,381"
TOWA PHARMACEUTICAL CO LTD,"41,800","798,855","763,710"
TOWER BERSAMA INFRASTRUCTURE,"5,420,200","577,763","627,255"
TOWER SEMICONDUCTOR LTD,"178,370","4,695,552","6,874,953"
TOWNGAS SMART ENERGY CO LTD,"1,945,000","762,690","695,085"
TOYO CONSTRUCTION CO LTD,"136,900","1,123,938","1,222,960"
TOYO SEIKAN GROUP HOLDINGS L,"613,200","10,402,625","9,625,326"
TOYO SUISAN KAISHA LTD,"469,370","19,458,309","27,821,975"
TOYO TANSO CO LTD,"24,900","1,012,905","1,041,757"
TOYO TIRE CORP,"209,700","3,306,499","3,348,343"
TOYOBO CO LTD,"144,800","1,683,283","948,785"
TOYODA GOSEI CO LTD,"128,600","2,651,254","2,261,254"
TOYOTA BOSHOKU CORP,"116,600","1,767,873","1,544,304"
TOYOTA INDUSTRIES CORP,"314,429","19,341,458","26,515,220"
TOYOTA MOTOR CORP,"20,283,555","297,341,477","414,850,777"
TOYOTA TSUSHO CORP,"3,181,233","44,434,895","61,939,832"
TP ICAP GROUP PLC,"1,274,952","4,434,782","3,220,121"
TPG TELECOM LTD,"615,726","2,797,911","1,883,363"
TPI POLENE PCL NVDR,"983,800","35,410","35,404"
TPI POLENE PUB CO LTD FOR,"13,847,100","670,889","498,077"
TPK HOLDING CO LTD,"720,000","908,104","895,525"
TPR CO LTD,"34,400","600,287","546,388"
TRADA ALAM MINERA TBK PT,"77,349,300",0,0
TRAINLINE PLC,"778,413","4,319,993","3,093,809"
TRANE TECHNOLOGIES PLC,"456,874","55,369,337","150,279,633"
TRANSCEND INFORMATION INC,"1,447,071","3,666,657","5,129,649"
TRANSCOSMOS INC,"39,600","741,035","853,003"
TRANSMISSORA ALIANCA DE UNIT,"300,573","2,073,474","1,852,325"
