0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FNMA POOL FM3991,1.00,8/1/2050,"24,786,103","25,885,643","20,431,584"
FNMA POOL FM4070,1.00,8/1/2050,"37,925,958","39,798,671","31,511,605"
FNMA POOL FM4071,1.00,5/1/2050,"6,325,230","6,637,180","5,259,367"
FNMA POOL FM4150,1.00,9/1/2050,"29,465,499","30,848,463","24,413,750"
FNMA POOL FM4231,1.00,9/1/2050,"46,900,190","48,915,340","38,660,582"
FNMA POOL FM4257,1.00,9/1/2050,"69,455,266","72,810,192","57,686,935"
FNMA POOL FM4344,1.00,9/1/2050,"16,761,728","17,514,036","13,892,678"
FNMA POOL FM4523,1.00,10/1/2050,"4,028,192","3,200,976","3,176,098"
FNMA POOL FM4915,1.00,11/1/2050,"38,947,960","40,795,581","32,257,332"
FNMA POOL FM4929,1.00,3/1/2048,"31,586,255","33,844,534","28,462,628"
FNMA POOL FM4969,1.00,12/1/2050,"2,136,113","1,631,657","1,694,943"
FNMA POOL FM5108,1.00,11/1/2048,"10,015,912","10,724,866","9,025,419"
FNMA POOL FM5179,1.00,12/1/2050,"3,879,007","2,962,955","3,077,878"
FNMA POOL FM5311,1.00,12/1/2050,"111,992,477","117,283,908","92,110,261"
FNMA POOL FM5553,1.00,1/1/2051,"286,301","209,389","216,840"
FNMA POOL FM5866,1.00,6/1/2049,"27,864,554","26,001,713","25,093,696"
FNMA POOL FM5867,1.00,6/1/2049,"38,324,997","35,762,839","34,513,949"
FNMA POOL FM6055,1.00,2/1/2051,"1,216,109","966,367","957,543"
FNMA POOL FM6268,1.00,2/1/2051,"5,865,256","4,555,871","4,702,143"
FNMA POOL FM6887,1.00,5/1/2051,"9,022,616","7,157,554","7,460,118"
FNMA POOL FM6928,1.00,4/1/2051,"32,480,956","32,839,834","25,725,527"
FNMA POOL FM7069,1.00,5/1/2051,"14,337,731","11,624,886","11,959,404"
FNMA POOL FM7095,1.00,4/1/2051,"23,353,916","24,130,469","19,302,150"
FNMA POOL FM7699,1.00,11/1/2048,"41,860,512","43,842,833","36,567,767"
FNMA POOL FM7959,1.00,12/1/2048,"17,755,810","18,609,321","15,510,807"
FNMA POOL FM8095,1.00,2/1/2049,"15,553,965","16,302,180","13,587,358"
FNMA POOL FM9540,1.00,11/1/2051,"119,512,602","119,153,900","94,429,496"
FNMA POOL FM9668,1.00,11/1/2051,"122,369,773","121,915,048","96,653,844"
FNMA POOL FM9805,1.00,11/1/2041,"10,539,164","10,880,132","9,073,464"
FNMA POOL FP0040,1.00,10/1/2050,"69,085,371","54,114,086","54,766,196"
FNMA POOL FS0331,1.00,1/1/2052,"82,809","77,628","71,158"
FNMA POOL FS2528,1.00,1/1/2051,"24,813,131","17,705,276","18,547,356"
FNMA POOL FS4391,1.00,4/1/2053,"27,735,584","22,961,948","23,588,260"
FNMA POOL FS4992,1.00,12/1/2051,"19,182,613","16,473,495","16,538,812"
FNMA POOL FS5089,1.00,5/1/2040,"7,895,161","7,230,254","7,039,023"
FNMA POOL FS5534,1.00,9/1/2053,"36,553,564","38,533,572","38,360,519"
FNMA POOL FS5823,1.00,9/1/2053,"84,639,059","83,206,465","85,989,504"
FNMA POOL FS5966,1.00,10/1/2053,"91,687,187","92,708,242","94,546,502"
FNMA POOL FS5972,1.00,10/1/2053,"88,128,258","88,411,309","91,268,738"
FNMA POOL FS6073,1.00,10/1/2053,"40,133,656","42,369,720","42,147,083"
FNMA POOL FS6085,1.00,10/1/2053,"30,095,985","30,217,964","31,129,080"
FNMA POOL FS6086,1.00,10/1/2053,"22,786,257","22,786,257","23,496,859"
FNMA POOL FS6091,1.00,10/1/2053,"19,886,289","19,885,529","20,573,882"
FNMA POOL FS6113,1.00,5/1/2052,"199,971,499","170,465,005","172,332,956"
FNMA POOL FS6139,1.00,2/1/2052,"7,752,670","5,849,651","6,198,946"
FNMA POOL FS6252,1.00,11/1/2053,"79,116,352","82,569,977","82,131,061"
FNMA POOL FS6423,1.00,11/1/2053,"46,137,656","48,278,382","48,303,476"
FNMA POOL FS6526,1.00,12/1/2053,"64,945,767","67,457,003","67,175,137"
FNMA POOL FS6543,1.00,9/1/2053,"22,991,161","23,242,283","23,130,749"
