0,1,2,3,4,5
,,Cash Equivalents,,,
Security Name,Rate,Maturity Date,Shares/Par Value,Base Total Cost,Base Market Value
MIZUHO BK LTD NEW YORK BRH INS,5.57,7/9/2024,"50,000,000","50,000,000","50,000,000"
MIZUHO BK LTD NEW YORK BRH INS,1.00,7/8/2024,"50,000,000","50,000,000","50,001,850"
MIZUHO BK LTD NEW YORK BRH INS,1.00,7/3/2024,"50,000,000","50,000,000","50,000,000"
MUFG BK LTD,5.44,9/6/2024,"100,000,000","100,000,000","100,001,025"
MUFG BK LTD,5.44,9/4/2024,"100,000,000","100,000,000","100,001,315"
MUFG BK LTD,5.59,7/8/2024,"100,000,000","100,000,000","100,000,000"
MUFG BK LTD,5.43,7/2/2024,"50,000,000","50,000,000","50,000,207"
NATIONAL BANK OF CANADA NYC,5.43,12/31/2049,"100,000,000","100,000,000","100,000,000"
NATIXIS TIME DEPOSIT TD,5.46,9/6/2024,"100,000,000","100,000,000","100,000,000"
NATIXIS TIME DEPOSIT TD,5.46,9/4/2024,"100,000,000","100,000,000","100,000,000"
NATIXIS TIME DEPOSIT TD,5.40,7/3/2024,"50,000,000","50,000,000","50,000,000"
OVERSEAS-CHINESE BANKING CORP,5.47,8/6/2024,"50,000,000","50,000,000","50,000,000"
OVERSEAS-CHINESE BANKING CORP,5.48,8/5/2024,"100,000,000","100,000,000","100,000,000"
OVERSEAS-CHINESE BANKING CORP,5.47,7/31/2024,"100,000,000","100,000,000","100,000,000"
OVERSEAS-CHINESE BANKING CORP,5.45,7/5/2024,"100,000,000","100,000,000","100,000,000"
OVERSEAS-CHINESE BANKING CORP,5.47,7/2/2024,"100,000,000","100,000,000","100,000,000"
REPO,5.32,7/1/2024,"2,200,000,000","2,200,000,000","2,200,000,000"
REPO,5.33,7/1/2024,"1,000,000,000","1,000,000,000","1,000,000,000"
REPO,5.36,7/1/2024,"1,000,000,000","1,000,000,000","1,000,000,000"
STATE STREET INSTITUTIONAL TRE,0.00,12/30/2030,"21,351","21,351","21,351"
STIF CALPERS,1.00,12/31/2060,"8,025,321,772","8,025,321,772","8,025,321,772"
SUMITOMO MITSUI BKG CORP,5.58,10/2/2024,"50,000,000","50,000,000","50,000,000"
SUMITOMO MITSUI BKG CORP,5.59,7/3/2024,"50,000,000","50,000,000","50,000,000"
TORONTO DOMINION BANK,5.43,9/6/2024,"100,000,000","100,000,000","100,000,000"
TORONTO DOMINION BANK,5.45,9/6/2024,"100,000,000","100,000,000","100,000,000"
TORONTO DOMINION BK,5.45,9/6/2024,"100,000,000","100,000,000","99,993,615"
WASHINGTON MUTUAL INC COMMON,0.01,9/21/2017,"2,460,000","1,710,000","27,675"
WELLS FARGO BANK NA,5.69,1/17/2025,"25,000,000","25,000,000","25,016,310"
WELLS FARGO BANK NA,5.81,12/12/2024,"50,000,000","50,000,000","50,065,974"
TOTAL,,,,"18,153,232,598","18,126,333,578"
