0,1,2,3
,International Real Estate Investment Trusts (REITs),,
Security Name,Shares,Book Value,Market Value
SOSILA LOGISTICS REIT INC,131,"114,046","95,852"
STAR ASIA INVESTMENT CORPORA,395,"155,847","146,596"
STARHILL GLOBAL REIT,"251,500","90,400","90,004"
STARTS PROCEED INVESTMENT CO,42,"62,671","52,219"
STOCKLAND,"496,278","1,330,168","1,382,102"
STRIDE PROPERTY GROUP,"94,420","76,502","68,466"
SUNLIGHT REAL ESTATE INVEST,"194,000","64,483","42,490"
SUNTEC REIT,"391,700","348,904","303,475"
SUPERMARKET INCOME REIT PLC,"223,307","210,109","204,655"
TAKARA LEBEN REAL ESTATE INV,139,"91,943","86,065"
TARGET HEALTHCARE REIT PLC,"115,480","110,196","114,593"
TOKYU REIT INC,158,"201,159","153,423"
TRIPLE POINT SOCIAL HOUSING,"65,852","46,793","47,449"
TRITAX BIG BOX REIT PLC,"442,817","767,639","868,195"
TRUST FIBRA UNO,"105,403","148,333","129,581"
UNIBAIL RODAMCO WESTFIELD SE,"22,157","1,210,656","1,745,863"
UNITE GROUP PLC/THE,"63,468","731,449","715,650"
UNITED URBAN INVESTMENT CORP,531,"572,823","471,714"
URBAN LOGISTICS REIT PLC,"86,104","124,331","128,001"
VASTNED RETAIL NV,"3,095","65,077","76,956"
VICINITY CENTRES,"782,575","936,702","966,889"
VITAL HEALTHCARE PROPERTY TR,"90,307","116,152","99,051"
WAREHOUSE REIT PLC,"70,294","73,160","72,064"
WAREHOUSES DE PAUW SCA,"34,742","940,835","942,039"
WAYPOINT REIT,"118,873","189,939","172,275"
WERELDHAVE NV,"7,525","124,272","106,780"
WORKSPACE GROUP PLC,"26,870","164,401","201,760"
XIOR STUDENT HOUSING NV,"6,090","173,805","195,482"
TOTAL,,"76,672,305","74,686,913"
