0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
REPUBLIC OF PHILIPPINES,5.50,1/17/2048,"680,000","685,799","682,035"
REPUBLIC OF PHILIPPINES,5.95,10/13/2047,"1,700,000","1,721,893","1,807,191"
REPUBLIC OF POLAND,4.63,3/18/2029,"1,440,000","1,408,333","1,421,242"
REPUBLIC OF POLAND,4.88,10/4/2033,"1,175,000","1,125,790","1,143,220"
REPUBLIC OF POLAND,5.13,9/18/2034,"2,890,000","2,838,553","2,839,918"
REPUBLIC OF POLAND,5.50,3/18/2054,"2,210,000","2,147,303","2,139,319"
REPUBLIC OF POLAND,5.50,4/4/2053,"7,785,000","7,498,014","7,615,560"
REPUBLIC OF POLAND,5.50,11/16/2027,"980,000","988,083","998,986"
REPUBLIC OF POLAND,5.75,11/16/2032,"1,490,000","1,534,305","1,542,044"
REPUBLIC OF SENEGAL,6.25,5/23/2033,"1,400,000","1,163,887","1,171,895"
REPUBLIC OF SENEGAL,6.75,3/13/2048,"260,000","182,719","187,814"
REPUBLIC OF SERBIA,6.00,6/12/2034,"1,356,000","1,327,187","1,335,138"
REPUBLIC OF SOUTH AFRICA,4.85,9/30/2029,"1,420,000","1,263,786","1,301,372"
REPUBLIC OF SOUTH AFRICA,4.88,4/14/2026,"1,050,000","1,034,233","1,022,727"
REPUBLIC OF SOUTH AFRICA,5.00,10/12/2046,"1,300,000","861,351","913,885"
REPUBLIC OF SOUTH AFRICA,5.75,9/30/2049,"1,070,000","755,339","805,481"
REPUBLIC OF SOUTH AFRICA,5.88,4/20/2032,"2,120,000","1,894,291","1,964,556"
REPUBLIC OF SOUTH AFRICA,6.25,3/8/2041,"420,000","340,473","356,908"
REPUBLIC OF SOUTH AFRICA,6.30,6/22/2048,"1,430,000","1,087,678","1,159,527"
REPUBLIC OF TURKIYE,4.25,3/13/2025,"1,500,000","1,468,461","1,472,084"
REPUBLIC OF TURKIYE,4.88,4/16/2043,"960,000","651,658","676,251"
REPUBLIC OF TURKIYE,5.75,5/11/2047,"1,690,000","1,206,834","1,292,054"
REPUBLIC OF TURKIYE,6.00,3/25/2027,"730,000","698,727","719,099"
REPUBLIC OF TURKIYE,7.63,4/26/2029,"380,000","370,998","387,403"
REPUBLIC OF TURKIYE,9.13,7/13/2030,"2,090,000","2,117,125","2,275,365"
REPUBLIC OF TURKIYE,9.38,3/14/2029,"1,520,000","1,567,918","1,649,630"
REPUBLICA ORIENT URUGUAY,4.38,10/27/2027,"740,000","736,284","733,110"
REPUBLICA ORIENT URUGUAY,4.98,4/20/2055,"820,000","765,476","747,546"
REPUBLICA ORIENT URUGUAY,5.10,6/18/2050,"2,660,000","2,452,683","2,503,641"
REPUBLICA ORIENT URUGUAY,5.75,10/28/2034,"2,620,000","2,744,134","2,731,629"
REPUBLICA ORIENT URUGUAY,7.63,3/21/2036,"310,000","360,943","367,136"
ROMANIA,2.12,7/16/2031,"2,543,000","2,127,233","2,190,590"
ROMANIA,2.50,2/8/2030,"2,610,000","2,397,220","2,440,617"
ROMANIA,5.25,11/25/2027,"1,620,000","1,595,298","1,589,414"
ROMANIA,5.88,1/30/2029,"1,380,000","1,395,067","1,371,347"
ROMANIA,6.00,5/25/2034,"4,500,000","4,431,908","4,413,690"
ROMANIA,6.13,1/22/2044,"770,000","719,854","729,339"
ROMANIA,6.38,1/30/2034,"660,000","671,840","663,767"
ROMANIA,6.63,2/17/2028,"720,000","736,157","735,390"
ROMANIA,7.13,1/17/2033,"1,360,000","1,414,555","1,432,551"
ROMANIA,7.63,1/17/2053,"640,000","680,440","690,770"
SAUDI INTERNATIONAL BOND,2.50,2/3/2027,"460,000","434,388","431,020"
SAUDI INTERNATIONAL BOND,2.75,2/3/2032,"440,000","382,186","375,028"
SAUDI INTERNATIONAL BOND,2.90,10/22/2025,"1,210,000","1,177,721","1,171,159"
SAUDI INTERNATIONAL BOND,3.25,10/26/2026,"2,260,000","2,165,625","2,168,099"
SAUDI INTERNATIONAL BOND,3.75,1/21/2055,"490,000","339,953","344,957"
SAUDI INTERNATIONAL BOND,4.50,4/22/2060,"520,000","425,285","421,008"
SAUDI INTERNATIONAL BOND,4.50,4/17/2030,"2,400,000","2,336,393","2,323,555"
SAUDI INTERNATIONAL BOND,5.00,1/18/2053,"9,700,000","8,553,770","8,566,621"
