0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
SOUTHERN COPPER CORP,5.25,11/8/2042,"700,000","636,467","651,707"
SOUTHERN COPPER CORP,6.75,4/16/2040,"109,000","116,922","118,519"
SOUTHERN GAS CORRIDOR,6.88,3/24/2026,"980,000","982,796","984,871"
SOUTHERN POWER CO,4.95,12/15/2046,"87,000","72,781","75,648"
SOUTHERN POWER CO,5.25,7/15/2043,"200,000","175,950","185,154"
SOUTHERN POWER CO,5.15,9/15/2041,"69,000","61,685","63,819"
SOUTHWEST GAS CORP,3.18,8/15/2051,"243,000","149,051","152,711"
SOUTHWEST GAS CORP,4.15,6/1/2049,"526,000","402,938","397,972"
SOUTHWEST GAS CORP,3.80,9/29/2046,"22,000","15,455","16,149"
SOUTHWESTERN ELEC POWER,3.85,2/1/2048,"65,000","46,611","46,551"
SOUTHWESTERN ELEC POWER,3.90,4/1/2045,"182,000","132,902","135,137"
SOUTHWESTERN ELEC POWER,6.20,3/15/2040,"381,000","378,559","394,034"
SOUTHWESTERN ENERGY CO,5.38,3/15/2030,"278,000","261,289","268,604"
SOUTHWESTERN PUBLIC SERV,3.70,8/15/2047,"33,000","23,871","23,266"
SOUTHWESTERN PUBLIC SERV,3.40,8/15/2046,"217,000","147,962","146,566"
SOUTHWESTERN PUBLIC SERV,4.50,8/15/2041,"44,000","36,553","36,819"
SPIRE MISSOURI INC,3.30,6/1/2051,"254,000","176,638","169,639"
SPIRIT AEROSYSTEMS INC,9.75,11/15/2030,"707,000","744,314","779,757"
SPIRIT AEROSYSTEMS INC,9.38,11/30/2029,"728,000","748,382","783,918"
ST MARYS CEMENT INC,5.75,4/2/2034,"980,000","969,572","961,743"
STANDARD INDUSTRIES INC,4.38,7/15/2030,"231,000","200,494","208,688"
STANDARD INDUSTRIES INC,4.75,1/15/2028,"800,000","746,669","762,800"
STANFORD UNIVERSITY,2.41,6/1/2050,"104,000","64,909","64,988"
STANFORD UNIVERSITY,3.65,5/1/2048,"49,000","39,491","39,455"
STAR PARENT INC,9.00,10/1/2030,"120,000","120,000","126,115"
STARWOOD PROPERTY TRUST,7.25,4/1/2029,"743,000","747,591","751,062"
STARWOOD PROPERTY TRUST,4.38,1/15/2027,"797,000","732,315","755,229"
STATE OIL CO OF THE AZER,6.95,3/18/2030,"480,000","491,999","490,080"
STEELCASE INC,5.13,1/18/2029,"303,000","277,726","287,659"
STENA INTERNATIONAL SA,7.63,2/15/2031,"265,000","265,000","271,283"
STENA INTERNATIONAL SA,7.25,1/15/2031,"385,000","385,000","393,204"
STERICYCLE INC,3.88,1/15/2029,"501,000","445,714","467,944"
STONEX GROUP INC,7.88,3/1/2031,"410,000","410,000","422,919"
STRATHCONA RESOURCES,6.88,8/1/2026,"723,000","700,047","715,611"
STUDIO CITY FINANCE LTD,6.00,7/15/2025,"500,000","484,029","496,995"
SUBURBAN PROPANE PARTNRS,5.00,6/1/2031,"111,000","96,412","99,845"
SUMITOMO MITSUI FINL GRP,1.00,12/31/2099,"690,000","690,000","687,095"
SUMMIT MATERIALS LLC/FIN,5.25,1/15/2029,"127,000","119,219","123,087"
SUNCOKE ENERGY INC,4.88,6/30/2029,"743,000","673,572","673,544"
SUNOCO LP/FINANCE CORP,4.50,5/15/2029,"1,600,000","1,466,351","1,498,560"
SUNOCO LP/FINANCE CORP,7.00,9/15/2028,"374,000","375,133","383,417"
SUTTER HEALTH,5.55,8/15/2053,"289,000","285,798","296,031"
SUTTER HEALTH,3.36,8/15/2050,"97,000","67,082","69,435"
SUTTER HEALTH,4.09,8/15/2048,"65,000","51,628","53,555"
SUTTER HEALTH,3.16,8/15/2040,"173,000","126,812","130,864"
SUTTER HEALTH,2.29,8/15/2030,"270,000","226,468","231,728"
SUZANO AUSTRIA GMBH,3.13,1/15/2032,"1,560,000","1,255,154","1,273,506"
SUZANO AUSTRIA GMBH,3.75,1/15/2031,"1,310,000","1,127,697","1,138,167"
SYNCHRONY FINANCIAL,7.25,2/2/2033,"3,397,000","3,276,350","3,389,527"
T MOBILE USA INC,5.80,9/15/2062,"393,000","370,726","389,184"
T MOBILE USA INC,3.60,11/15/2060,"1,370,000","961,705","923,243"
T MOBILE USA INC,5.50,1/15/2055,"590,000","589,396","568,512"
T MOBILE USA INC,6.00,6/15/2054,"410,000","409,321","424,469"
