0,1,2,3,4,5
,,Mortgage-Backed Securities,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
FED HM LN PC POOL A93497,4.50,8/1/2040,"171,413","180,320","166,702"
FED HM LN PC POOL A93505,4.50,8/1/2040,"823,620","868,346","800,953"
FED HM LN PC POOL A93588,5.00,8/1/2040,"65,081","70,899","64,702"
FED HM LN PC POOL A93658,4.50,9/1/2040,"23,250","24,515","22,611"
FED HM LN PC POOL A93692,4.50,9/1/2040,"456,162","476,695","443,601"
FED HM LN PC POOL A93784,4.50,9/1/2040,"22,751","23,775","22,125"
FED HM LN PC POOL A93792,3.50,9/1/2040,"10,267","10,708","9,395"
FED HM LN PC POOL A93795,5.00,9/1/2040,"3,628","3,983","3,607"
FED HM LN PC POOL A93948,4.50,9/1/2040,"95,224","100,405","92,603"
FED HM LN PC POOL A93996,4.50,9/1/2040,"1,290,998","1,264,744","1,255,468"
FED HM LN PC POOL A94055,4.00,9/1/2040,"2,779,505","3,011,228","2,628,500"
FED HM LN PC POOL A94177,4.00,10/1/2040,"631,446","684,553","597,140"
FED HM LN PC POOL A94585,4.00,10/1/2040,"891,889","966,923","843,435"
FED HM LN PC POOL A94862,4.50,11/1/2040,"461,530","482,392","448,829"
FED HM LN PC POOL A94944,4.50,11/1/2040,"201,617","218,653","196,076"
FED HM LN PC POOL A95062,4.50,11/1/2040,"175,645","189,434","170,811"
FED HM LN PC POOL A95085,4.00,11/1/2040,"9,814,857","10,047,120","9,281,634"
FED HM LN PC POOL A95313,4.50,12/1/2040,"186,015","194,441","180,893"
FED HM LN PC POOL A95409,4.50,12/1/2040,"1,076,260","1,054,356","1,046,624"
FED HM LN PC POOL A95493,4.50,12/1/2040,"276,169","304,257","268,634"
FED HM LN PC POOL A95763,5.00,12/1/2040,"61,023","65,832","60,668"
FED HM LN PC POOL A95834,5.00,12/1/2040,"1,012,454","1,089,089","1,006,552"
FED HM LN PC POOL A95836,5.00,12/1/2040,"106,974","120,242","106,351"
FED HM LN PC POOL A96174,4.00,1/1/2041,"407,013","440,371","384,901"
FED HM LN PC POOL A96236,4.50,1/1/2041,"96,510","101,514","93,854"
FED HM LN PC POOL A96421,5.00,1/1/2041,"371,611","413,955","369,445"
FED HM LN PC POOL A96587,4.50,2/1/2041,"56,841","59,832","55,279"
FED HM LN PC POOL A96672,5.00,6/1/2040,"15,082","16,247","14,969"
FED HM LN PC POOL A96731,4.50,2/1/2041,"1,345,301","1,415,195","1,308,275"
FED HM LN PC POOL A96766,4.50,2/1/2041,"144,460","151,966","140,484"
FED HM LN PC POOL A96783,4.50,2/1/2041,"175,310","184,418","170,485"
FED HM LN PC POOL A96876,4.50,2/1/2041,"246,195","258,986","239,176"
FED HM LN PC POOL A97014,5.00,2/1/2041,"12,444","13,491","12,372"
FED HM LN PC POOL A97043,4.50,2/1/2041,"59,952","63,106","58,241"
FED HM LN PC POOL A97151,4.50,2/1/2041,"108,509","114,147","105,416"
FED HM LN PC POOL A97152,4.50,2/1/2041,"254,017","267,215","246,779"
FED HM LN PC POOL A97220,4.00,3/1/2041,"301,644","323,199","284,410"
FED HM LN PC POOL A97248,4.50,3/1/2041,"166,850","175,535","162,093"
FED HM LN PC POOL A97255,4.50,2/1/2041,"730,603","801,027","709,774"
FED HM LN PC POOL A97260,4.50,2/1/2041,"9,122,710","9,986,225","8,862,299"
FED HM LN PC POOL A97323,5.00,3/1/2041,"303,911","331,875","302,125"
FED HM LN PC POOL A97328,4.00,3/1/2041,"226,024","242,843","213,110"
FED HM LN PC POOL A97528,4.50,3/1/2041,"179,490","188,832","174,373"
FED HM LN PC POOL A97661,4.50,3/1/2041,"951,899","1,001,446","924,761"
FED HM LN PC POOL A97942,4.50,4/1/2041,"94,395","103,496","91,702"
FED HM LN PC POOL C00909,7.00,1/1/2030,"1,084","1,092","1,122"
FED HM LN PC POOL C01367,7.00,5/1/2032,553,620,579
FED HM LN PC POOL C03424,6.00,10/1/2039,"19,865","22,491","20,590"
FED HM LN PC POOL C03427,5.50,10/1/2039,"3,668,579","4,113,598","3,727,410"
