0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ENERGY TRANSFER LP,5.00,5/15/2050,"2,833,000","2,295,165","2,407,937"
ENERGY TRANSFER LP,6.25,4/15/2049,"2,644,000","2,418,658","2,634,006"
ENERGY TRANSFER LP,6.00,6/15/2048,"87,000","78,979","83,949"
ENERGY TRANSFER LP,5.40,10/1/2047,"3,325,000","2,937,886","2,974,412"
ENERGY TRANSFER LP,5.30,4/15/2047,"260,000","216,984","230,204"
ENERGY TRANSFER LP,6.13,12/15/2045,"614,000","589,943","601,726"
ENERGY TRANSFER LP,5.35,5/15/2045,"1,067,000","953,495","954,869"
ENERGY TRANSFER LP,5.15,3/15/2045,"109,000","90,699","95,803"
ENERGY TRANSFER LP,5.00,5/15/2044,"65,000","52,493","56,113"
ENERGY TRANSFER LP,5.30,4/1/2044,"45,000","37,733","40,300"
ENERGY TRANSFER LP,5.95,10/1/2043,"45,000","40,596","43,608"
ENERGY TRANSFER LP,5.15,2/1/2043,"22,000","18,282","19,240"
ENERGY TRANSFER LP,4.95,1/15/2043,"43,000","34,942","36,858"
ENERGY TRANSFER LP,6.50,2/1/2042,"4,157,000","4,033,740","4,306,694"
ENERGY TRANSFER LP,6.05,6/1/2041,"700,000","650,778","686,217"
ENERGY TRANSFER LP,7.50,7/1/2038,"638,000","680,753","725,597"
ENERGY TRANSFER LP,5.80,6/15/2038,"87,000","81,266","85,335"
ENERGY TRANSFER LP,6.63,10/15/2036,"225,000","227,141","237,537"
ENERGY TRANSFER LP,4.90,3/15/2035,"217,000","196,634","201,823"
ENGIE ENERGIA CHILE SA,3.40,1/28/2030,"1,411,000","1,211,398","1,226,963"
ENLINK MIDSTREAM PARTNER,5.45,6/1/2047,"2,333,000","2,016,017","2,023,248"
ENLINK MIDSTREAM PARTNER,5.05,4/1/2045,"1,145,000","950,473","933,519"
ENLINK MIDSTREAM PARTNER,4.85,7/15/2026,"483,000","468,784","474,074"
ENOVA INTERNATIONAL INC,11.25,12/15/2028,"1,376,000","1,414,445","1,471,123"
ENTEGRIS INC,5.95,6/15/2030,"84,000","80,540","83,157"
ENTERGY ARKANSAS LLC,5.75,6/1/2054,"90,000","89,601","89,266"
ENTERGY ARKANSAS LLC,3.35,6/15/2052,"139,000","93,680","93,365"
ENTERGY ARKANSAS LLC,2.65,6/15/2051,"204,000","120,457","118,473"
ENTERGY LOUISIANA LLC,2.90,3/15/2051,"130,000","80,663","78,750"
ENTERGY LOUISIANA LLC,4.20,4/1/2050,"163,000","128,040","128,030"
ENTERGY LOUISIANA LLC,3.10,6/15/2041,"423,000","301,123","304,932"
ENTERGY MISSISSIPPI LLC,5.85,6/1/2054,"80,000","79,963","79,690"
ENTERGY MISSISSIPPI LLC,3.85,6/1/2049,"208,000","154,571","153,171"
ENTERGY TEXAS INC,5.80,9/1/2053,"300,000","297,188","299,817"
ENTERGY TEXAS INC,3.55,9/30/2049,"95,000","66,883","67,625"
EQM MIDSTREAM PARTNERS L,4.75,1/15/2031,"291,000","265,304","272,414"
EQM MIDSTREAM PARTNERS L,7.50,6/1/2030,"233,000","237,626","248,324"
EQM MIDSTREAM PARTNERS L,4.50,1/15/2029,"379,000","348,333","357,837"
EQM MIDSTREAM PARTNERS L,5.50,7/15/2028,"228,000","218,671","224,523"
EQT CORP,5.75,2/1/2034,"3,066,000","3,050,305","3,034,757"
EQT CORP,3.63,5/15/2031,"2,444,000","2,163,566","2,154,264"
EQT CORP,7.00,2/1/2030,"5,429,000","5,767,922","5,759,789"
EQUINIX EU 2 FINANCING C,5.50,6/15/2034,"1,367,000","1,374,499","1,364,662"
EQUINIX INC,3.40,2/15/2052,"1,542,000","1,034,034","1,055,468"
EQUINIX INC,2.95,9/15/2051,"520,000","318,333","321,048"
EQUINIX INC,3.00,7/15/2050,"3,407,000","2,216,266","2,157,619"
EQUINIX INC,3.90,4/15/2032,"453,000","409,696","412,049"
EQUINOR ASA,3.70,4/6/2050,"347,000","263,873","263,592"
EQUINOR ASA,3.25,11/18/2049,"373,000","260,813","260,768"
EQUINOR ASA,3.63,4/6/2040,"347,000","278,364","281,157"
EQUIPMENTSHARE.COM INC,9.00,5/15/2028,"125,000","122,658","129,119"
ERP OPERATING LP,4.00,8/1/2047,"44,000","33,018","33,816"
ERP OPERATING LP,4.50,6/1/2045,"33,000","26,590","27,662"
