0,1,2,3,4,5
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
PACIFICORP,4.13,1/15/2049,"107,000","77,546","81,207"
PACIFICORP,6.00,1/15/2039,"69,000","67,194","69,987"
PACIFICORP,6.35,7/15/2038,"22,000","22,128","22,924"
PACIFICORP,6.25,10/15/2037,"81,000","81,104","83,647"
PACIFICORP,5.75,4/1/2037,"33,000","31,916","32,733"
PACIFICORP,6.10,8/1/2036,"27,000","26,652","27,927"
PACIFICORP,5.25,6/15/2035,"13,000","11,966","12,585"
PARAMOUNT GLOBAL,1.00,3/30/2062,"328,000","289,831","289,263"
PARAMOUNT GLOBAL,4.95,5/19/2050,"1,260,000","1,016,359","880,727"
PARAMOUNT GLOBAL,4.90,8/15/2044,"1,482,000","1,146,607","1,028,019"
PARAMOUNT GLOBAL,5.25,4/1/2044,"276,000","221,489","200,332"
PARKLAND CORP,4.63,5/1/2030,"136,000","121,242","124,118"
PARKLAND CORP,5.88,7/15/2027,"15,000","14,334","14,818"
PATRICK INDUSTRIES INC,4.75,5/1/2029,"606,000","538,689","559,471"
PBF HOLDING CO LLC,7.88,9/15/2030,"1,703,000","1,744,708","1,742,373"
PBF HOLDING CO LLC,6.00,2/15/2028,"2,236,000","2,162,093","2,182,023"
PEACEHEALTH OBLIGATED GR,3.22,11/15/2050,"130,000","82,909","85,857"
PEACEHEALTH OBLIGATED GR,4.79,11/15/2048,"173,000","144,792","151,920"
PECO ENERGY CO,4.38,8/15/2052,"285,000","241,830","234,598"
PECO ENERGY CO,2.80,6/15/2050,"158,000","99,577","98,056"
PECO ENERGY CO,3.00,9/15/2049,"90,000","61,906","59,111"
PECO ENERGY CO,3.90,3/1/2048,"1,856,000","1,433,971","1,432,090"
PECO ENERGY CO,3.70,9/15/2047,"108,000","81,882","81,724"
PECO ENERGY CO,4.15,10/1/2044,"217,000","176,360","177,716"
PECO ENERGY CO,4.80,10/15/2043,"346,000","316,391","308,722"
PECO ENERGY CO,5.95,10/1/2036,"18,000","18,527","18,901"
PENNYMAC FIN SVCS INC,5.75,9/15/2031,"940,000","820,289","881,109"
PENNYMAC FIN SVCS INC,7.13,11/15/2030,"245,000","243,470","244,321"
PENNYMAC FIN SVCS INC,7.88,12/15/2029,"1,093,000","1,119,132","1,126,708"
PENNYMAC FIN SVCS INC,4.25,2/15/2029,"470,000","400,266","427,333"
PENNYMAC FIN SVCS INC,5.38,10/15/2025,"481,000","467,722","476,883"
PENSKE AUTOMOTIVE GROUP,3.75,6/15/2029,"514,000","448,881","463,947"
PEPSICO INC,4.65,2/15/2053,"1,390,000","1,298,233","1,255,809"
PEPSICO INC,3.63,3/19/2050,"850,000","669,016","646,034"
PERMIAN RESOURC OPTG LLC,5.88,7/1/2029,"530,000","512,963","522,543"
PERRIGO FINANCE UNLIMITE,4.38,3/15/2026,"341,000","328,315","330,385"
PERUSAHAAN LISTRIK NEGAR,6.25,1/25/2049,"580,000","542,750","571,393"
PERUSAHAAN LISTRIK NEGAR,6.15,5/21/2048,"560,000","501,620","545,597"
PERUSAHAAN LISTRIK NEGAR,5.25,5/15/2047,"260,000","218,883","226,426"
PERUSAHAAN LISTRIK NEGAR,5.38,1/25/2029,"340,000","335,767","337,875"
PERUSAHAAN LISTRIK NEGAR,5.45,5/21/2028,"480,000","473,956","479,016"
PETROLEOS DEL PERU SA,5.63,6/19/2047,"800,000","521,225","505,968"
PETROLEOS DEL PERU SA,4.75,6/19/2032,"630,000","484,051","466,912"
PETROLEOS MEXICANOS,6.95,1/28/2060,"290,000","192,992","191,142"
PETROLEOS MEXICANOS,7.69,1/23/2050,"1,380,000","952,869","993,365"
PETROLEOS MEXICANOS,5.63,1/23/2046,"630,000","372,308","380,596"
PETROLEOS MEXICANOS,6.70,2/16/2032,"2,640,000","2,065,071","2,208,017"
PETROLEOS MEXICANOS,5.95,1/28/2031,"3,150,000","2,383,397","2,536,884"
PETROLEOS MEXICANOS,6.84,1/23/2030,"450,000","368,214","394,938"
PETROLEOS MEXICANOS,8.75,6/2/2029,"2,050,000","1,861,484","2,013,018"
PETROLEOS MEXICANOS,6.50,1/23/2029,"1,070,000","974,859","965,611"
PETROLEOS MEXICANOS,6.50,3/13/2027,"172,000","155,769","163,615"
PETROLEOS MEXICANOS,6.49,1/23/2027,"770,000","703,507","738,792"
