0,1,2,3
,International Currency,,
Security Name,Par Value,Book Value,Market Value
AUSTRALIAN DOLLAR,"1,997,618","1,328,149","1,334,109"
BRAZILIAN REAL,"14,197,773","2,598,844","2,556,108"
CANADIAN DOLLAR,"6,475,666","4,731,308","4,732,463"
CHILEAN PESO,"653,237",819,692
DANISH KRONE,"3,648,234","523,996","524,307"
EURO CURRENCY,"94,186,405","100,708,122","100,944,325"
HONG KONG DOLLAR,"4,545,992","581,973","582,267"
INDIAN RUPEE,"3,532,211,565","42,357,811","42,359,005"
INDONESIAN RUPIAH,"8,267,181,659","505,492","504,866"
JAPANESE YEN,"1,672,960,162","10,433,854","10,400,100"
MALAYSIAN RINGGIT,"5,767,849","1,223,518","1,222,650"
MEXICAN PESO (NEW),"17,738,227","973,413","970,071"
NEW ISRAELI SHEQEL,"9,080,304","2,419,277","2,410,359"
NEW TAIWAN DOLLAR,"59,856,662","1,845,032","1,845,065"
NEW ZEALAND DOLLAR,"571,483","349,565","348,233"
NORWEGIAN KRONE,"16,698,059","1,583,684","1,568,261"
PHILIPPINE PESO,"4,556,585","81,485","77,745"
POLISH ZLOTY,203,50,50
POUND STERLING,"32,218,734","41,014,305","40,727,684"
QATARI RIAL,"6,167,255","1,693,836","1,693,836"
SAUDI RIYAL,"43,362,758","11,558,431","11,558,471"
SINGAPORE DOLLAR,"1,220,978","898,567","900,924"
SOUTH AFRICAN RAND,"16,012,225","884,798","876,902"
SOUTH KOREAN WON,"430,874,851","311,336","313,022"
SWEDISH KRONA,"4,067,204","386,584","384,054"
SWISS FRANC,"922,653","1,032,223","1,026,767"
THAILAND BAHT,"44,016,442","1,199,335","1,199,440"
UAE DIRHAM,"1,690,528","460,258","460,258"
US DOLLAR,"8,506,468","78,506,468","78,506,468"
YUAN RENMINBI,"107,991,881","20,544,525","14,791,686"
TOTAL,,"330,737,059","324,820,189"
