0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
AMPHENOL CORP,2.20,9/15/2031,"5,500,000","5,485,496","4,515,610"
AMWINS GROUP INC,4.88,6/30/2029,"26,100,000","24,149,647","24,298,578"
AMWINS GROUP INC,6.38,2/15/2029,"23,596,000","23,554,694","23,679,766"
ANALOG DEVICES INC,2.95,10/1/2051,"4,000,000","3,478,254","2,610,360"
ANGI GROUP LLC,3.88,8/15/2028,"10,544,000","9,297,414","9,055,609"
ANGLO AMERICAN CAPITAL,5.50,5/2/2033,"17,000,000","16,849,589","16,650,140"
ANHEUSER BUSCH CO/INBEV,4.90,2/1/2046,"119,630,000","122,504,886","110,167,267"
ANHEUSER BUSCH CO/INBEV,4.70,2/1/2036,"107,900,000","111,190,566","102,814,673"
ANHEUSER BUSCH INBEV WOR,5.80,1/23/2059,"22,400,000","24,591,619","23,319,296"
ANHEUSER BUSCH INBEV WOR,5.55,1/23/2049,"13,500,000","16,789,928","13,600,575"
ANHEUSER BUSCH INBEV WOR,4.60,4/15/2048,"1,740,000","1,771,741","1,539,065"
ANHEUSER BUSCH INBEV WOR,4.35,6/1/2040,"34,600,000","37,116,136","30,519,276"
ANHEUSER BUSCH INBEV WOR,5.45,1/23/2039,"46,000,000","49,051,715","46,633,420"
ANHEUSER BUSCH INBEV WOR,4.38,4/15/2038,"26,773,000","26,923,887","24,369,052"
ANHEUSER BUSCH INBEV WOR,5.00,6/15/2034,"30,000,000","29,882,107","29,772,000"
ANTERO MIDSTREAM PART/FI,6.63,2/1/2032,"20,365,000","20,373,004","20,544,619"
ANTERO MIDSTREAM PART/FI,5.38,6/15/2029,"31,316,000","29,723,087","30,384,349"
ANTERO MIDSTREAM PART/FI,5.75,1/15/2028,"23,064,000","22,460,973","22,699,358"
ANTERO MIDSTREAM PART/FI,5.75,3/1/2027,"22,964,000","22,647,608","22,792,689"
ANTHEM INC,4.55,3/1/2048,"22,727,000","25,077,595","19,265,451"
ANTHEM INC,4.63,5/15/2042,"16,396,000","18,257,896","14,431,759"
ANYWHERE RE GRP/REALOGY,5.25,4/15/2030,"8,711,000","6,503,784","5,238,447"
ANYWHERE RE GRP/REALOGY,5.75,1/15/2029,"11,175,000","8,826,847","6,837,312"
ANYWHERE REAL EST/CO ISS,7.00,4/15/2030,"6,296,800","5,735,338","5,148,830"
AON CORP/AON GLOBAL HOLD,2.90,8/23/2051,"28,000,000","27,864,070","17,094,280"
AON GLOBAL LTD,4.75,5/15/2045,"18,684,000","20,307,605","16,185,389"
AON GLOBAL LTD,4.60,6/14/2044,"37,215,000","42,847,717","31,725,415"
AON NORTH AMERICA INC,5.45,3/1/2034,"2,000,000","2,002,176","1,991,100"
APOLLO CMMRL REAL EST FI,4.63,6/15/2029,"13,100,000","11,051,583","10,988,804"
APOLLO GLOBAL MANAGEMENT,6.38,11/15/2033,"14,000,000","13,904,390","14,792,120"
APPLE INC,4.10,8/8/2062,"8,000,000","7,166,006","6,470,720"
APPLE INC,2.85,8/5/2061,"8,000,000","7,991,171","4,919,280"
APPLE INC,2.70,8/5/2051,"25,000,000","23,816,906","15,864,500"
APPLE INC,2.65,5/11/2050,"5,000,000","4,430,475","3,192,900"
APPLE INC,3.75,11/13/2047,"9,078,000","9,742,143","7,222,457"
APPLE INC,3.75,9/12/2047,"7,366,000","8,266,056","5,876,742"
APPLE INC,4.25,2/9/2047,"5,000,000","5,201,289","4,371,450"
APPLE INC,3.85,8/4/2046,"5,000,000","4,656,106","4,080,750"
APPLE INC,4.65,2/23/2046,"41,440,000","46,796,076","38,240,418"
APPLE INC,4.38,5/13/2045,"22,576,000","24,307,591","20,083,384"
APPLE INC,3.85,5/4/2043,"101,738,000","103,672,429","85,159,793"
APPLE INC,2.38,2/8/2041,"2,000,000","1,980,819","1,382,580"
APTIV PLC,3.10,12/1/2051,"8,500,000","7,967,319","5,186,445"
APTIV PLC / APTIV CORP,4.15,5/1/2052,"6,000,000","5,988,000","4,464,480"
APX GROUP INC,5.75,7/15/2029,"19,500,000","17,575,272","18,707,715"
APX GROUP INC,6.75,2/15/2027,"19,955,000","19,794,649","19,905,711"
ARAMARK SERVICES INC,5.00,2/1/2028,"32,053,000","30,879,040","30,981,148"
ARAMARK SERVICES INC,5.00,4/1/2025,"10,475,000","10,409,828","10,408,170"
ARCELORMITTAL SA,6.00,6/17/2034,"25,000,000","24,964,885","25,014,000"
ARCELORMITTAL SA,6.80,11/29/2032,"4,500,000","4,614,987","4,747,410"
ARCH CAPITAL GROUP LTD,3.64,6/30/2050,"2,200,000","1,661,289","1,585,694"
ARCHER DANIELS MIDLAND C,2.90,3/1/2032,"5,000,000","4,312,723","4,276,100"
ARCHES BUYER INC,6.13,12/1/2028,"2,898,000","2,759,290","2,405,253"
