0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ROYAL CARIBBEAN CRUISES,8.25,1/15/2029,"756,000","783,320","797,958"
ROYAL CARIBBEAN CRUISES,9.25,1/15/2029,"2,217,000","2,372,677","2,367,512"
ROYAL CARIBBEAN CRUISES,5.50,4/1/2028,"312,000","295,369","308,084"
ROYAL CARIBBEAN CRUISES,5.50,8/31/2026,"542,000","516,872","535,301"
RPM INTERNATIONAL INC,4.25,1/15/2048,"31,000","22,987","25,622"
RPM INTERNATIONAL INC,5.25,6/1/2045,"177,000","163,212","162,787"
RTX CORP,5.38,2/27/2053,"403,000","382,666","382,681"
RTX CORP,3.03,3/15/2052,"6,143,000","3,965,436","3,917,391"
RTX CORP,4.50,6/1/2042,"4,106,000","3,701,672","3,562,448"
RTX CORP,6.10,3/15/2034,"43,000","45,917","45,279"
S+P GLOBAL INC,3.90,3/1/2062,"104,000","79,498","77,192"
S+P GLOBAL INC,2.30,8/15/2060,"1,100,000","590,272","559,812"
S+P GLOBAL INC,3.70,3/1/2052,"81,000","61,759","61,121"
S+P GLOBAL INC,3.25,12/1/2049,"217,000","152,878","152,301"
SABINE PASS LIQUEFACTION,5.90,9/15/2037,"4,918,000","4,878,306","5,038,786"
SABRE GLBL INC,11.25,12/15/2027,"1,115,000","1,099,377","1,083,501"
SABRE GLBL INC,8.63,6/1/2027,"760,000","710,036","702,240"
SALESFORCE INC,3.05,7/15/2061,"277,000","174,965","171,006"
SALESFORCE INC,2.70,7/15/2041,"600,000","427,393","419,304"
SAMARCO MINERACAO SA,9.00,6/30/2031,"1,138,053","1,016,418","1,058,184"
SAMRUK KAZYNA JSC,2.00,10/28/2026,"450,000","415,370","414,013"
SAN DIEGO G + E,5.35,4/1/2053,"688,000","644,725","650,339"
SAN DIEGO G + E,3.32,4/15/2050,"260,000","175,938","177,307"
SAN DIEGO G + E,4.10,6/15/2049,"69,000","53,680","54,295"
SAN DIEGO G + E,4.15,5/15/2048,"57,000","45,353","45,993"
SAN DIEGO G + E,3.75,6/1/2047,"356,000","265,825","265,316"
SAN DIEGO G + E,4.30,4/1/2042,"72,000","61,615","60,862"
SAN DIEGO G + E,3.95,11/15/2041,"311,000","255,959","250,000"
SAN DIEGO G + E,6.00,6/1/2039,"16,000","16,065","16,898"
SANDS CHINA LTD,5.40,8/8/2028,"562,000","534,270","550,243"
SANDS CHINA LTD,4.05,1/8/2026,"600,000","575,497","580,644"
SASOL FINANCING USA LLC,5.50,3/18/2031,"1,800,000","1,473,591","1,513,602"
SASOL FINANCING USA LLC,6.50,9/27/2028,"800,000","734,707","762,056"
SASOL FINANCING USA LLC,4.38,9/18/2026,"400,000","368,779","376,312"
SATURN OIL + GAS INC,9.63,6/15/2029,"644,000","649,410","650,607"
SBA COMMUNICATIONS CORP,3.88,2/15/2027,"129,000","120,592","122,942"
SCIL IV LLC / SCIL USA H,5.38,11/1/2026,"200,000","189,632","193,116"
SEADRILL FINANCE LTD,8.38,8/1/2030,"688,000","704,267","718,988"
SEAGATE HDD CAYMAN,9.63,12/1/2032,"1,288,000","1,411,546","1,468,101"
SEAGATE HDD CAYMAN,8.50,7/15/2031,"36,000","36,803","38,731"
SEAGATE HDD CAYMAN,8.25,12/15/2029,"900,000","937,752","965,250"
SEATTLE CHILDREN HOSP,2.72,10/1/2050,"260,000","162,557","165,654"
SEMPRA,4.00,2/1/2048,"141,000","106,372","107,269"
SEMPRA,6.00,10/15/2039,"78,000","76,524","78,888"
SEMPRA,3.80,2/1/2038,"109,000","88,525","89,049"
SENSATA TECHNOLOGIES BV,4.00,4/15/2029,"680,000","605,145","624,709"
SERVICE CORP INTL,5.13,6/1/2029,"256,000","241,834","249,155"
SERVICE PROPERTIES TRUST,5.50,12/15/2027,"232,000","205,617","215,505"
SERVICE PROPERTIES TRUST,5.25,2/15/2026,"700,000","665,209","677,635"
SIERRACOL ENRGY ANDINA,6.00,6/15/2028,"800,000","641,123","713,088"
SILGAN HOLDINGS INC,4.13,2/1/2028,"638,000","591,095","601,883"
SIMON PROPERTY GROUP LP,5.85,3/8/2053,"347,000","331,842","344,817"
SIMON PROPERTY GROUP LP,3.80,7/15/2050,"2,000,000","1,422,943","1,468,200"
