0,1,2,3,4,5
,,Corporate Bonds,,,
Security Name,Rate,Maturity Date,Par Value,Book Value,Market Value
ONEMAIN FINANCE CORP,7.13,3/15/2026,"1,093,000","1,086,551","1,109,625"
ONEOK INC,6.63,9/1/2053,"500,000","542,791","533,915"
ONEOK INC,7.15,1/15/2051,"347,000","359,771","383,619"
ONEOK INC,4.50,3/15/2050,"600,000","446,198","474,606"
ONEOK INC,3.95,3/1/2050,"260,000","181,463","189,553"
ONEOK INC,4.45,9/1/2049,"66,000","48,957","51,869"
ONEOK INC,4.85,2/1/2049,"520,000","417,016","437,684"
ONEOK INC,5.20,7/15/2048,"2,900,000","2,418,776","2,570,879"
ONEOK INC,4.95,7/13/2047,"45,000","36,664","38,470"
ONEOK INC,6.00,6/15/2035,"944,000","955,020","963,333"
ONEOK PARTNERS LP,6.20,9/15/2043,"46,000","43,762","46,137"
ONEOK PARTNERS LP,6.13,2/1/2041,"1,797,000","1,719,431","1,795,221"
ONEOK PARTNERS LP,6.85,10/15/2037,"421,000","433,520","452,015"
ONEOK PARTNERS LP,6.65,10/1/2036,"30,000","30,393","31,717"
OPEN TEXT CORP,3.88,12/1/2029,"513,000","444,269","459,669"
OPEN TEXT CORP,3.88,2/15/2028,"148,000","134,297","136,975"
OQ SAOC,5.13,5/6/2028,"350,000","338,056","339,938"
ORACLE CORP,4.10,3/25/2061,"421,000","293,512","302,278"
ORACLE CORP,3.85,4/1/2060,"6,329,000","4,345,151","4,352,137"
ORACLE CORP,4.38,5/15/2055,"274,000","202,309","213,849"
ORACLE CORP,5.55,2/6/2053,"1,365,000","1,230,865","1,290,894"
ORACLE CORP,6.90,11/9/2052,"2,250,000","2,383,509","2,514,983"
ORACLE CORP,3.95,3/25/2051,"2,238,000","1,607,471","1,654,352"
ORACLE CORP,3.60,4/1/2050,"2,106,000","1,405,792","1,470,599"
ORACLE CORP,4.00,11/15/2047,"4,826,000","3,541,428","3,654,489"
ORACLE CORP,4.00,7/15/2046,"272,000","201,416","207,403"
ORACLE CORP,4.13,5/15/2045,"529,000","402,841","414,059"
ORACLE CORP,4.50,7/8/2044,"433,000","350,201","360,018"
ORACLE CORP,3.65,3/25/2041,"1,900,000","1,426,779","1,453,082"
ORACLE CORP,5.38,7/15/2040,"200,000","184,393","189,986"
ORACLE CORP,3.60,4/1/2040,"9,137,000","6,872,333","7,022,881"
ORACLE CORP,6.13,7/8/2039,"256,000","254,769","265,242"
ORACLE CORP,6.50,4/15/2038,"130,000","134,386","139,285"
ORACLE CORP,3.80,11/15/2037,"258,000","202,377","212,515"
ORACLE CORP,3.85,7/15/2036,"537,000","455,600","452,804"
ORACLE CORP,3.90,5/15/2035,"1,000,000","849,960","867,000"
ORACLE CORP,4.30,7/8/2034,"1,584,000","1,465,402","1,442,739"
ORGANON + CO/ORGANON FOR,6.75,5/15/2034,"200,000","200,000","199,734"
ORGANON + CO/ORGANON FOR,7.88,5/15/2034,"200,000","200,000","205,584"
ORGANON + CO/ORGANON FOR,5.13,4/30/2031,"200,000","173,850","179,572"
ORLANDO HEALTH OBL GRP,3.33,10/1/2050,"173,000","121,732","126,627"
ORYX FUNDING LTD,5.80,2/3/2031,"800,000","771,947","789,312"
OTIS WORLDWIDE CORP,3.36,2/15/2050,"81,000","60,568","56,976"
OVINTIV INC,7.10,7/15/2053,"865,000","949,733","948,966"
OVINTIV INC,6.63,8/15/2037,"443,000","465,747","460,268"
OWENS CORNING,5.95,6/15/2054,"1,115,000","1,100,257","1,122,571"
PACIFIC GAS + ELECTRIC,6.75,1/15/2053,"1,294,000","1,306,633","1,344,518"
PACIFIC GAS + ELECTRIC,3.50,8/1/2050,"6,940,000","4,728,906","4,540,773"
PACIFIC GAS + ELECTRIC,3.30,8/1/2040,"5,004,000","3,606,710","3,558,294"
PACIFIC GAS + ELECTRIC,4.50,7/1/2040,"1,733,000","1,334,456","1,428,443"
PACIFICORP,2.90,6/15/2052,"830,000","479,265","490,057"
PACIFICORP,3.30,3/15/2051,"433,000","274,220","280,484"
PACIFICORP,4.15,2/15/2050,"173,000","125,518","132,094"
